NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.8833015340000001, [[-0.0][76.0]], "[[-0.0][80.0], [-0.0][79.0], [-0.0][80.0], [-0.0][79.0], [-0.16666666666666666][77.0], [-0.0][79.0], [-0.0][80.0], [-0.0][77.0], [-0.0][79.0], [-0.0][80.0], [-0.0][79.0], [-0.0][79.0], [-0.0][78.0], [-0.0][80.0], [-0.0][80.0], [-0.0][80.0], [-0.0][80.0], [-0.0][77.0], [-0.0][80.0], [-0.0][76.0], [-0.0][80.0], [-0.0][78.0], [-0.0][79.0], [-0.0][80.0], [-0.0][80.0], [-0.0][79.0], [-0.0][80.0], [-0.0][79.0], [-0.0][78.0], [-0.0][80.0], [-0.0][80.0], [-0.0][77.0], [-0.0][80.0], [-0.0][80.0], [-0.0][77.0], [-0.0][80.0], [-0.0][79.0], [-0.0][80.0], [-0.0][79.0], [-0.0][78.0]]", 40
80, 0.9177927800000001, [[-0.16666666666666666][74.0]], "[[-0.16666666666666666][74.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][76.0], [-0.0][76.0], [-0.0][76.0], [1.0][76.0], [-0.16666666666666666][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][78.0], [-0.0][79.0], [-0.0][79.0], [-0.0][79.0]]", 40
120, 0.9418883180000001, [[-0.3333333333333333][72.0]], "[[-0.3333333333333333][72.0], [-0.0][73.0], [-0.0][73.0], [-0.16666666666666666][74.0], [-0.0][74.0], [-0.0][74.0], [2.0][74.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [1.0][75.0], [-0.0][76.0], [-0.0][76.0], [-0.0][76.0], [-0.0][76.0], [-0.0][76.0], [-0.0][76.0], [1.0][76.0], [-0.16666666666666666][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0], [-0.0][77.0]]", 40
160, 0.9660582160000001, [[0.75][69.0]], "[[0.75][69.0], [-0.16666666666666669][70.0], [1.0][70.0], [-0.3333333333333333][72.0], [-0.0][72.0], [1.3333333333333333][72.0], [-0.16666666666666666][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [0.5][73.0], [1.0][73.0], [1.0][73.0], [-0.16666666666666666][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [0.33333333333333337][74.0], [1.0][74.0], [2.0][74.0], [2.0][74.0], [-0.16666666666666666][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [-0.0][75.0], [1.0][75.0], [1.0][75.0]]", 40
200, 1.015240946, [[0.75][69.0]], "[[0.75][69.0], [-0.16666666666666669][70.0], [0.8333333333333333][70.0], [1.0][70.0], [-0.0][71.0], [0.5][71.0], [1.0][71.0], [-0.3333333333333333][72.0], [-0.0][72.0], [-0.0][72.0], [0.8333333333333334][72.0], [1.3333333333333333][72.0], [1.5833333333333333][72.0], [-0.6666666666666666][73.0], [-0.5][73.0], [-0.16666666666666666][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [-0.0][73.0], [0.3333333333333333][73.0], [0.33333333333333337][73.0], [0.5][73.0], [0.5][73.0], [0.5][73.0], [1.0][73.0], [1.0][73.0], [-0.16666666666666666][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0], [-0.0][74.0]]", 40
240, 1.054459976, [[-0.3][67.0]], "[[-0.3][67.0], [2.0][67.0], [0.5][68.0], [0.75][69.0], [1.5][69.0], [-0.16666666666666669][70.0], [-0.0][70.0], [-0.0][70.0], [0.25][70.0], [0.5][70.0], [0.8333333333333333][70.0], [1.0][70.0], [-0.25][71.0], [-0.16666666666666666][71.0], [-0.0][71.0], [-0.0][71.0], [0.5][71.0], [0.5][71.0], [0.8333333333333334][71.0], [0.9166666666666666][71.0], [1.0][71.0], [1.0][71.0], [-0.5][72.0], [-0.3333333333333333][72.0], [-0.16666666666666666][72.0], [-0.16666666666666666][72.0], [-0.0][72.0], [-0.0][72.0], [-0.0][72.0], [-0.0][72.0], [0.75][72.0], [0.75][72.0], [0.8333333333333334][72.0], [1.3333333333333333][72.0], [1.5833333333333333][72.0], [-0.6666666666666666][73.0], [-0.5][73.0], [-0.5][73.0], [-0.16666666666666669][73.0], [-0.16666666666666666][73.0]]", 40
280, 1.109448605, [[0.7][66.0]], "[[0.7][66.0], [0.7][66.0], [1.9999999999999998][66.0], [-0.3][67.0], [1.111111111111111][67.0], [2.0][67.0], [0.5][68.0], [0.8333333333333333][68.0], [0.9999999999999999][68.0], [0.9999999999999999][68.0], [1.25][68.0], [1.5][68.0], [2.333333333333333][68.0], [0.375][69.0], [0.75][69.0], [0.75][69.0], [0.75][69.0], [1.5][69.0], [1.5][69.0], [1.5][69.0], [-0.16666666666666669][70.0], [-0.0][70.0], [-0.0][70.0], [0.25][70.0], [0.3333333333333333][70.0], [0.5][70.0], [0.8333333333333333][70.0], [1.0][70.0], [1.0][70.0], [-0.25][71.0], [-0.16666666666666666][71.0], [-0.04999999999999999][71.0], [-0.0][71.0], [-0.0][71.0], [-0.0][71.0], [-0.0][71.0], [-0.0][71.0], [0.5][71.0], [0.5][71.0], [0.75][71.0]]", 40
320, 1.157479344, [[0.19999999999999996][65.0]], "[[0.19999999999999996][65.0], [0.7][66.0], [0.7][66.0], [0.75][66.0], [1.3333333333333333][66.0], [1.375][66.0], [1.9999999999999998][66.0], [-0.3][67.0], [0.05555555555555558][67.0], [0.5][67.0], [0.5][67.0], [0.8333333333333333][67.0], [1.111111111111111][67.0], [1.111111111111111][67.0], [1.7777777777777777][67.0], [2.0][67.0], [-0.49999999999999994][68.0], [-0.0][68.0], [0.5][68.0], [0.75][68.0], [0.75][68.0], [0.8333333333333333][68.0], [0.9999999999999999][68.0], [0.9999999999999999][68.0], [1.0][68.0], [1.111111111111111][68.0], [1.25][68.0], [1.25][68.0], [1.375][68.0], [1.5][68.0], [1.5][68.0], [1.6][68.0], [2.0][68.0], [2.333333333333333][68.0], [2.333333333333333][68.0], [0.375][69.0], [0.75][69.0], [0.75][69.0], [0.75][69.0], [1.4999999999999998][69.0]]", 40
360, 1.2119856230000001, [[0.19999999999999996][63.0]], "[[0.19999999999999996][63.0], [1.0333333333333332][63.0], [-0.30000000000000004][64.0], [0.6166666666666667][64.0], [0.75][64.0], [1.75][64.0], [0.08333333333333348][65.0], [0.19999999999999996][65.0], [1.3333333333333333][65.0], [0.3333333333333333][66.0], [0.3333333333333333][66.0], [0.5833333333333333][66.0], [0.625][66.0], [0.6666666666666666][66.0], [0.7][66.0], [0.7][66.0], [0.7][66.0], [0.75][66.0], [0.75][66.0], [1.3333333333333333][66.0], [1.3333333333333333][66.0], [1.375][66.0], [1.9999999999999998][66.0], [2.444444444444444][66.0], [-0.3][67.0], [-0.0][67.0], [0.05555555555555558][67.0], [0.5][67.0], [0.5][67.0], [0.6666666666666666][67.0], [0.75][67.0], [0.8333333333333333][67.0], [1.111111111111111][67.0], [1.111111111111111][67.0], [1.5][67.0], [1.7777777777777777][67.0], [2.0][67.0], [2.083333333333333][67.0], [-0.49999999999999994][68.0], [-0.0][68.0]]", 40
400, 1.324331635, [[1.8166666666666669][62.0]], "[[1.8166666666666669][62.0], [0.19999999999999996][63.0], [0.30000000000000004][63.0], [0.6166666666666667][63.0], [1.0333333333333332][63.0], [3.7916666666666665][63.0], [-0.5][64.0], [-0.30000000000000004][64.0], [0.6166666666666667][64.0], [0.75][64.0], [0.75][64.0], [1.75][64.0], [2.333333333333333][64.0], [2.4166666666666665][64.0], [3.7][64.0], [0.08333333333333348][65.0], [0.08333333333333348][65.0], [0.19999999999999996][65.0], [0.19999999999999996][65.0], [0.3666666666666667][65.0], [0.75][65.0], [0.75][65.0], [1.0][65.0], [1.3333333333333333][65.0], [1.3333333333333333][65.0], [2.444444444444444][65.0], [0.3333333333333333][66.0], [0.3333333333333333][66.0], [0.3333333333333333][66.0], [0.5833333333333333][66.0], [0.625][66.0], [0.6666666666666666][66.0], [0.6666666666666666][66.0], [0.7][66.0], [0.7][66.0], [0.7][66.0], [0.7][66.0], [0.75][66.0], [0.75][66.0], [0.75][66.0]]", 40
440, 1.357293984, [[2.316666666666667][61.0]], "[[2.316666666666667][61.0], [0.19999999999999996][62.0], [0.2861111111111112][62.0], [0.911111111111111][62.0], [1.270833333333333][62.0], [1.744444444444445][62.0], [1.8166666666666669][62.0], [4.333333333333333][62.0], [0.19999999999999996][63.0], [0.30000000000000004][63.0], [0.6166666666666667][63.0], [0.8333333333333333][63.0], [1.0333333333333332][63.0], [1.75][63.0], [2.5][63.0], [3.7916666666666665][63.0], [-0.5][64.0], [-0.30000000000000004][64.0], [-0.11111111111111116][64.0], [0.08333333333333326][64.0], [0.1428571428571428][64.0], [0.19999999999999996][64.0], [0.5][64.0], [0.6166666666666667][64.0], [0.75][64.0], [0.75][64.0], [0.9166666666666665][64.0], [1.1111111111111107][64.0], [1.2000000000000002][64.0], [1.75][64.0], [2.333333333333333][64.0], [2.4166666666666665][64.0], [3.7][64.0], [-0.0][65.0], [0.08333333333333348][65.0], [0.08333333333333348][65.0], [0.19999999999999996][65.0], [0.19999999999999996][65.0], [0.3333333333333333][65.0], [0.3666666666666667][65.0]]", 40
480, 1.3847547550000001, [[2.316666666666667][60.0]], "[[2.316666666666667][60.0], [1.0333333333333332][61.0], [1.5666666666666664][61.0], [1.8166666666666669][61.0], [2.316666666666667][61.0], [3.25][61.0], [4.499999999999999][61.0], [0.19999999999999996][62.0], [0.2861111111111112][62.0], [0.3666666666666667][62.0], [0.625][62.0], [0.911111111111111][62.0], [1.1166666666666667][62.0], [1.270833333333333][62.0], [1.2777777777777777][62.0], [1.744444444444445][62.0], [1.8166666666666669][62.0], [3.0416666666666665][62.0], [4.333333333333333][62.0], [-0.25][63.0], [0.08333333333333326][63.0], [0.19999999999999996][63.0], [0.19999999999999996][63.0], [0.30000000000000004][63.0], [0.4999999999999998][63.0], [0.6166666666666667][63.0], [0.8][63.0], [0.8333333333333333][63.0], [0.8333333333333333][63.0], [0.9833333333333332][63.0], [1.0333333333333332][63.0], [1.75][63.0], [2.3749999999999996][63.0], [2.4166666666666665][63.0], [2.4166666666666665][63.0], [2.5][63.0], [3.7916666666666665][63.0], [-0.5][64.0], [-0.5][64.0], [-0.5][64.0]]", 40
520, 1.4188282060000001, [[2.9000000000000004][58.0]], "[[2.9000000000000004][58.0], [1.65][59.0], [2.283333333333333][59.0], [2.0277777777777777][60.0], [2.0999999999999996][60.0], [2.316666666666667][60.0], [2.6166666666666667][60.0], [2.9111111111111114][60.0], [3.1000000000000005][60.0], [4.111111111111111][60.0], [4.25][60.0], [0.15000000000000013][61.0], [0.19999999999999996][61.0], [0.4722222222222221][61.0], [0.8999999999999998][61.0], [1.0333333333333332][61.0], [1.366666666666667][61.0], [1.5666666666666664][61.0], [1.697222222222222][61.0], [1.8166666666666669][61.0], [1.9000000000000004][61.0], [1.944444444444445][61.0], [2.1166666666666667][61.0], [2.238095238095238][61.0], [2.316666666666667][61.0], [2.3333333333333335][61.0], [2.5833333333333335][61.0], [2.716666666666667][61.0], [3.25][61.0], [4.249999999999999][61.0], [4.499999999999999][61.0], [-0.4149999999999999][62.0], [0.19999999999999996][62.0], [0.19999999999999996][62.0], [0.2861111111111112][62.0], [0.3666666666666667][62.0], [0.48611111111111094][62.0], [0.625][62.0], [0.6666666666666663][62.0], [0.911111111111111][62.0]]", 40
560, 1.4527325, [[4.35][57.0]], "[[4.35][57.0], [1.8333333333333333][58.0], [2.683333333333333][58.0], [2.9000000000000004][58.0], [1.65][59.0], [1.7833333333333328][59.0], [2.283333333333333][59.0], [2.3611111111111107][59.0], [2.361111111111111][59.0], [2.6999999999999997][59.0], [1.15][60.0], [1.7][60.0], [1.944444444444445][60.0], [2.0277777777777777][60.0], [2.0277777777777777][60.0], [2.0999999999999996][60.0], [2.316666666666667][60.0], [2.6166666666666667][60.0], [2.7][60.0], [2.9111111111111114][60.0], [2.966666666666667][60.0], [3.1000000000000005][60.0], [3.291666666666666][60.0], [4.111111111111111][60.0], [4.25][60.0], [-0.016666666666666607][61.0], [0.15000000000000013][61.0], [0.19999999999999996][61.0], [0.19999999999999996][61.0], [0.19999999999999996][61.0], [0.19999999999999996][61.0], [0.4722222222222221][61.0], [0.4722222222222221][61.0], [0.8999999999999998][61.0], [1.0333333333333332][61.0], [1.2833333333333337][61.0], [1.366666666666667][61.0], [1.5666666666666664][61.0], [1.5666666666666664][61.0], [1.697222222222222][61.0]]", 40
600, 1.474928476, [[4.158333333333333][56.0]], "[[4.158333333333333][56.0], [2.6166666666666667][57.0], [4.35][57.0], [4.35][57.0], [1.8333333333333333][58.0], [2.3611111111111107][58.0], [2.3611111111111107][58.0], [2.388888888888889][58.0], [2.683333333333333][58.0], [2.9000000000000004][58.0], [3.6111111111111107][58.0], [5.25][58.0], [1.65][59.0], [1.7833333333333328][59.0], [1.7833333333333328][59.0], [2.283333333333333][59.0], [2.3611111111111107][59.0], [2.361111111111111][59.0], [2.6999999999999997][59.0], [2.7][59.0], [5.266666666666667][59.0], [0.16666666666666669][60.0], [1.15][60.0], [1.15][60.0], [1.5833333333333337][60.0], [1.7][60.0], [1.7][60.0], [1.7166666666666668][60.0], [1.8000000000000003][60.0], [1.9166666666666665][60.0], [1.944444444444445][60.0], [2.0277777777777777][60.0], [2.0277777777777777][60.0], [2.0999999999999996][60.0], [2.316666666666667][60.0], [2.6166666666666667][60.0], [2.7][60.0], [2.875][60.0], [2.9111111111111114][60.0], [2.966666666666667][60.0]]", 40
