NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.846110841, [[1.5][29.0]], "[[-0.0][32.0], [-0.5][31.0], [-0.0][30.0], [1.0][31.0], [1.0][32.0], [-0.0][33.0], [-0.0][33.0], [-0.0][32.0], [-0.0][35.0], [1.0][31.0], [-1.0][31.0], [1.5][29.0], [-0.0][33.0], [-0.0][31.0], [2.0][31.0], [-0.0][31.0], [-0.0][35.0], [-0.0][33.0], [-0.0][31.0], [-0.0][33.0], [-0.0][35.0], [-0.3333333333333333][31.0], [-0.0][33.0], [-0.0][32.0], [-0.0][34.0], [2.0][30.0], [1.0][33.0], [-0.0][33.0], [-0.0][31.0], [-0.0][31.0], [-0.0][33.0], [-0.0][32.0], [-0.0][32.0], [-0.0][35.0], [-0.0][34.0], [-0.3333333333333333][32.0], [-0.0][30.0], [1.0][32.0], [1.0][32.0], [-0.0][35.0]]", 40
80, 0.885740806, [[1.0][28.0]], "[[1.0][28.0], [1.25][28.0], [0.6666666666666666][29.0], [0.75][29.0], [1.0][29.0], [1.0][29.0], [1.5][29.0], [-1.0][30.0], [-0.5][30.0], [-0.25][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [2.0][30.0], [-1.0][31.0], [-1.0][31.0], [-0.5][31.0], [-0.5][31.0], [-0.5][31.0], [-0.5][31.0], [-0.5][31.0], [-0.3333333333333333][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [0.33333333333333337][31.0], [0.5][31.0], [1.0][31.0], [1.0][31.0], [1.0][31.0]]", 40
120, 0.9248529520000001, [[1.3333333333333333][26.0]], "[[1.3333333333333333][26.0], [1.9999999999999998][26.0], [2.5][26.0], [-0.0][27.0], [-0.16666666666666666][28.0], [-0.0][28.0], [0.25][28.0], [0.75][28.0], [1.0][28.0], [1.0][28.0], [1.25][28.0], [1.5][28.0], [-0.8333333333333333][29.0], [-0.0][29.0], [-0.0][29.0], [0.3333333333333333][29.0], [0.5][29.0], [0.6666666666666666][29.0], [0.75][29.0], [0.8333333333333335][29.0], [1.0][29.0], [1.0][29.0], [1.0][29.0], [1.3333333333333333][29.0], [1.5][29.0], [2.0][29.0], [-1.0][30.0], [-0.8333333333333333][30.0], [-0.75][30.0], [-0.5][30.0], [-0.5][30.0], [-0.25][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0]]", 40
160, 0.968464258, [[-0.5][24.0]], "[[-0.5][24.0], [1.0][25.0], [1.5][25.0], [0.3888888888888889][26.0], [0.9999999999999999][26.0], [1.0][26.0], [1.3333333333333333][26.0], [1.5][26.0], [1.9999999999999998][26.0], [2.0][26.0], [2.5][26.0], [2.833333333333333][26.0], [-0.0][27.0], [-0.0][27.0], [0.3333333333333333][27.0], [0.5][27.0], [0.8333333333333334][27.0], [1.25][27.0], [1.5][27.0], [2.0][27.0], [2.25][27.0], [2.5][27.0], [-0.33333333333333326][28.0], [-0.25][28.0], [-0.16666666666666666][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [0.25][28.0], [0.5][28.0], [0.75][28.0], [0.875][28.0], [1.0][28.0], [1.0][28.0], [1.0][28.0], [1.25][28.0], [1.5][28.0], [1.5][28.0], [2.0][28.0], [2.0][28.0]]", 40
200, 1.0799449380000001, [[1.5][23.0]], "[[1.5][23.0], [4.333333333333333][23.0], [-0.5][24.0], [4.0][24.0], [4.333333333333333][24.0], [0.6666666666666666][25.0], [1.0][25.0], [1.0][25.0], [1.5][25.0], [1.722222222222222][25.0], [2.0][25.0], [3.75][25.0], [-0.5][26.0], [-0.0][26.0], [0.25][26.0], [0.3888888888888889][26.0], [0.41666666666666663][26.0], [0.9999999999999999][26.0], [0.9999999999999999][26.0], [1.0][26.0], [1.3333333333333333][26.0], [1.3333333333333333][26.0], [1.5][26.0], [1.9999999999999998][26.0], [2.0][26.0], [2.0][26.0], [2.0][26.0], [2.1666666666666665][26.0], [2.5][26.0], [2.5][26.0], [2.833333333333333][26.0], [3.0][26.0], [3.0][26.0], [-0.0][27.0], [-0.0][27.0], [0.3333333333333333][27.0], [0.5][27.0], [0.5][27.0], [0.5833333333333334][27.0], [0.8333333333333334][27.0]]", 40
240, 1.1175694740000002, [[2.0][21.0]], "[[2.0][21.0], [6.333333333333333][21.0], [3.833333333333333][22.0], [4.0][22.0], [4.555555555555555][22.0], [5.0][22.0], [1.0][23.0], [1.5][23.0], [3.5][23.0], [3.5][23.0], [3.8333333333333326][23.0], [4.333333333333333][23.0], [5.5][23.0], [-0.5][24.0], [3.0][24.0], [4.0][24.0], [4.333333333333333][24.0], [4.333333333333333][24.0], [4.5][24.0], [4.5][24.0], [5.0][24.0], [5.0][24.0], [6.0][24.0], [-0.0][25.0], [0.6666666666666666][25.0], [1.0][25.0], [1.0][25.0], [1.0][25.0], [1.5][25.0], [1.5][25.0], [1.722222222222222][25.0], [1.75][25.0], [2.0][25.0], [2.0][25.0], [2.0][25.0], [2.5][25.0], [3.75][25.0], [4.0][25.0], [-0.5][26.0], [-0.0][26.0]]", 40
280, 1.16509401, [[7.444444444444443][20.0]], "[[7.444444444444443][20.0], [10.5][20.0], [2.0][21.0], [4.0][21.0], [4.444444444444444][21.0], [5.0][21.0], [6.0][21.0], [6.333333333333333][21.0], [9.416666666666666][21.0], [1.0][22.0], [1.5][22.0], [3.5][22.0], [3.833333333333333][22.0], [4.0][22.0], [4.555555555555555][22.0], [5.0][22.0], [5.0][22.0], [6.0][22.0], [1.0][23.0], [1.5][23.0], [1.5][23.0], [2.0][23.0], [2.0][23.0], [3.166666666666667][23.0], [3.5][23.0], [3.5][23.0], [3.5][23.0], [3.8333333333333326][23.0], [3.9999999999999996][23.0], [4.25][23.0], [4.333333333333333][23.0], [4.75][23.0], [5.0][23.0], [5.5][23.0], [6.0][23.0], [6.75][23.0], [-0.5][24.0], [1.0][24.0], [3.0][24.0], [3.6666666666666665][24.0]]", 40
320, 1.211141454, [[3.25][19.0]], "[[3.25][19.0], [6.944444444444445][19.0], [4.944444444444444][20.0], [5.583333333333333][20.0], [7.444444444444443][20.0], [7.5][20.0], [7.611111111111111][20.0], [10.5][20.0], [12.499999999999998][20.0], [2.0][21.0], [2.333333333333333][21.0], [2.666666666666666][21.0], [3.0][21.0], [3.25][21.0], [3.5][21.0], [4.0][21.0], [4.0][21.0], [4.444444444444444][21.0], [4.833333333333334][21.0], [5.0][21.0], [6.0][21.0], [6.333333333333333][21.0], [7.0555555555555545][21.0], [9.416666666666666][21.0], [9.75][21.0], [1.0][22.0], [1.5][22.0], [2.0][22.0], [3.5][22.0], [3.5][22.0], [3.833333333333333][22.0], [4.0][22.0], [4.0][22.0], [4.555555555555555][22.0], [5.0][22.0], [5.0][22.0], [5.25][22.0], [5.666666666666666][22.0], [6.0][22.0], [6.0][22.0]]", 40
360, 1.257073767, [[10.0][17.0]], "[[10.0][17.0], [6.777777777777778][18.0], [2.6666666666666665][19.0], [3.25][19.0], [3.333333333333333][19.0], [4.25][19.0], [4.333333333333333][19.0], [6.0][19.0], [6.944444444444445][19.0], [7.0][19.0], [9.416666666666666][19.0], [9.583333333333332][19.0], [1.0][20.0], [2.75][20.0], [3.5][20.0], [3.5277777777777777][20.0], [4.166666666666667][20.0], [4.5][20.0], [4.777777777777777][20.0], [4.944444444444444][20.0], [5.583333333333333][20.0], [5.833333333333334][20.0], [6.375000000000001][20.0], [6.944444444444444][20.0], [7.444444444444443][20.0], [7.5][20.0], [7.583333333333335][20.0], [7.611111111111111][20.0], [8.333333333333334][20.0], [8.583333333333332][20.0], [9.5][20.0], [10.5][20.0], [12.0][20.0], [12.499999999999998][20.0], [13.5][20.0], [2.0][21.0], [2.333333333333333][21.0], [2.666666666666666][21.0], [2.972222222222222][21.0], [3.0][21.0]]", 40
400, 1.3029520540000001, [[10.083333333333334][16.0]], "[[10.083333333333334][16.0], [10.0][17.0], [2.4999999999999996][18.0], [3.9444444444444438][18.0], [6.041666666666667][18.0], [6.75][18.0], [6.777777777777778][18.0], [7.25][18.0], [7.333333333333332][18.0], [2.6666666666666665][19.0], [3.25][19.0], [3.333333333333333][19.0], [4.25][19.0], [4.25][19.0], [4.25][19.0], [4.25][19.0], [4.333333333333333][19.0], [4.999999999999999][19.0], [5.166666666666668][19.0], [5.5][19.0], [6.0][19.0], [6.083333333333334][19.0], [6.25][19.0], [6.944444444444445][19.0], [6.999999999999999][19.0], [7.0][19.0], [9.333333333333332][19.0], [9.416666666666666][19.0], [9.583333333333332][19.0], [9.75][19.0], [9.944444444444443][19.0], [10.5][19.0], [10.666666666666666][19.0], [10.75][19.0], [11.277777777777777][19.0], [11.916666666666666][19.0], [1.0][20.0], [2.75][20.0], [3.5][20.0], [3.5277777777777777][20.0]]", 40
