NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 1.065761479, [[3.0][4.0]], "[[3.0][4.0], [-1.5][6.0], [0.5][5.0], [-0.0][9.0], [-0.6666666666666666][5.0], [-1.0][7.0], [1.0][5.0], [-1.0][6.0], [-0.0][6.0], [-0.0][7.0], [-0.5][7.0], [-1.0][5.0], [-0.0][7.0], [-0.0][6.0], [1.0][6.0], [-0.0][9.0], [-0.5][6.0], [-0.0][8.0], [-1.0][5.0], [-0.0][9.0], [-0.0][7.0], [-0.0][9.0], [1.0][5.0], [1.0][7.0], [-0.3333333333333333][5.0], [-0.0][9.0], [0.5][5.0], [-0.0][6.0], [-0.0][9.0], [-0.0][6.0], [-0.0][8.0], [2.0][6.0], [1.0][7.0], [-0.0][7.0], [-0.0][6.0], [2.0][5.0], [-0.0][7.0], [-0.0][9.0], [-0.0][6.0], [1.0][7.0]]", 40
80, 1.111722863, [[-0.2777777777777779][2.0]], "[[-0.2777777777777779][2.0], [-0.25][2.0], [2.0][2.0], [-1.375][3.0], [-1.0][3.0], [-0.25][3.0], [2.5][3.0], [3.0][3.0], [4.0][3.0], [4.0][3.0], [-0.5][4.0], [-0.0][4.0], [1.0][4.0], [2.0][4.0], [2.0][4.0], [2.0][4.0], [3.0][4.0], [-1.0][5.0], [-1.0][5.0], [-1.0][5.0], [-1.0][5.0], [-1.0][5.0], [-0.6666666666666666][5.0], [-0.3333333333333333][5.0], [0.5][5.0], [0.5][5.0], [0.5][5.0], [1.0][5.0], [1.0][5.0], [2.0][5.0], [-1.5][6.0], [-1.0][6.0], [-0.5][6.0], [-0.5][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0]]", 40
120, 1.136450221, [[5.75][0.0]], "[[5.75][0.0], [3.0][1.0], [-0.8333333333333334][2.0], [-0.5][2.0], [-0.2777777777777779][2.0], [-0.25][2.0], [1.0][2.0], [1.5][2.0], [1.5][2.0], [2.0][2.0], [2.0][2.0], [2.0][2.0], [4.0][2.0], [-1.375][3.0], [-1.0][3.0], [-1.0][3.0], [-0.25][3.0], [0.5][3.0], [1.5][3.0], [2.0][3.0], [2.5][3.0], [3.0][3.0], [3.0][3.0], [4.0][3.0], [4.0][3.0], [-0.6666666666666666][4.0], [-0.5][4.0], [-0.0][4.0], [-0.0][4.0], [-0.0][4.0], [-0.0][4.0], [-0.0][4.0], [1.0][4.0], [1.0][4.0], [1.0][4.0], [1.25][4.0], [2.0][4.0], [2.0][4.0], [2.0][4.0], [2.0][4.0]]", 40
160, 1.174959606, [[1.5][0.0]], "[[1.5][0.0], [3.666666666666666][0.0], [3.75][0.0], [5.75][0.0], [-1.75][1.0], [1.25][1.0], [1.6666666666666665][1.0], [3.0][1.0], [4.0][1.0], [4.0][1.0], [4.25][1.0], [4.25][1.0], [5.5][1.0], [6.0][1.0], [-1.0][2.0], [-0.875][2.0], [-0.8333333333333334][2.0], [-0.75][2.0], [-0.5][2.0], [-0.2777777777777779][2.0], [-0.25][2.0], [0.9999999999999999][2.0], [1.0][2.0], [1.5][2.0], [1.5][2.0], [2.0][2.0], [2.0][2.0], [2.0][2.0], [2.0][2.0], [2.0][2.0], [2.333333333333333][2.0], [2.5][2.0], [3.0][2.0], [3.0][2.0], [3.0][2.0], [4.0][2.0], [4.0][2.0], [-1.5][3.0], [-1.375][3.0], [-1.1111111111111112][3.0]]", 40
200, 1.211758087, [[-1.0][0.0]], "[[-1.0][0.0], [-0.0][0.0], [1.5][0.0], [1.5][0.0], [2.5][0.0], [3.0][0.0], [3.25][0.0], [3.666666666666666][0.0], [3.75][0.0], [4.0][0.0], [4.0][0.0], [5.0][0.0], [5.0][0.0], [5.0][0.0], [5.75][0.0], [6.0][0.0], [7.0][0.0], [7.0][0.0], [-1.75][1.0], [-1.75][1.0], [-1.1666666666666665][1.0], [-0.3333333333333337][1.0], [0.4166666666666665][1.0], [1.25][1.0], [1.25][1.0], [1.6666666666666665][1.0], [3.0][1.0], [3.0][1.0], [4.0][1.0], [4.0][1.0], [4.0][1.0], [4.25][1.0], [4.25][1.0], [4.5][1.0], [5.0][1.0], [5.5][1.0], [6.0][1.0], [-1.0][2.0], [-0.9166666666666667][2.0], [-0.875][2.0]]", 40
240, 1.25915687, [[-1.0][0.0]], "[[-1.0][0.0], [-0.6666666666666667][0.0], [-0.0][0.0], [0.5][0.0], [0.8333333333333333][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [2.0][0.0], [2.166666666666667][0.0], [2.5][0.0], [3.0][0.0], [3.0][0.0], [3.25][0.0], [3.666666666666666][0.0], [3.75][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.75][0.0], [5.0][0.0], [5.0][0.0], [5.0][0.0], [5.0][0.0], [5.75][0.0], [6.0][0.0], [7.0][0.0], [7.0][0.0], [7.0][0.0], [-1.75][1.0], [-1.75][1.0], [-1.7222222222222223][1.0], [-1.1666666666666665][1.0], [-0.8333333333333333][1.0], [-0.75][1.0], [-0.3333333333333337][1.0], [-0.16666666666666674][1.0]]", 40
280, 1.3578933260000001, [[-1.0555555555555558][0.0]], "[[-1.0555555555555558][0.0], [-1.0][0.0], [-0.6666666666666667][0.0], [-0.0][0.0], [0.25][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.5][0.0], [0.5][0.0], [0.6111111111111109][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.3333333333333335][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.75][0.0], [2.0][0.0], [2.0][0.0], [2.166666666666667][0.0], [2.5][0.0], [2.5][0.0], [3.0][0.0], [3.0][0.0], [3.25][0.0], [3.666666666666666][0.0], [3.75][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.0][0.0], [4.5][0.0], [4.5][0.0], [4.75][0.0], [5.0][0.0], [5.0][0.0]]", 40
320, 1.39478594, [[-1.0555555555555558][0.0]], "[[-1.0555555555555558][0.0], [-1.0][0.0], [-1.0][0.0], [-0.6666666666666667][0.0], [-0.16666666666666674][0.0], [-0.0][0.0], [0.16666666666666652][0.0], [0.16666666666666674][0.0], [0.25][0.0], [0.25][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.5][0.0], [0.5][0.0], [0.6111111111111109][0.0], [0.6666666666666663][0.0], [0.833333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [1.0][0.0], [1.0][0.0], [1.25][0.0], [1.3333333333333335][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.75][0.0], [1.833333333333333][0.0], [2.0][0.0], [2.0][0.0], [2.0][0.0], [2.0][0.0], [2.166666666666667][0.0], [2.25][0.0], [2.333333333333333][0.0], [2.5][0.0], [2.5][0.0]]", 40
360, 1.437905228, [[-1.0555555555555558][0.0]], "[[-1.0555555555555558][0.0], [-1.0][0.0], [-1.0][0.0], [-0.9444444444444444][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.16666666666666696][0.0], [-0.16666666666666674][0.0], [-0.0][0.0], [0.16666666666666652][0.0], [0.16666666666666674][0.0], [0.25][0.0], [0.25][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.5][0.0], [0.5][0.0], [0.6111111111111109][0.0], [0.6666666666666663][0.0], [0.833333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333334][0.0], [1.0][0.0], [1.0][0.0], [1.1666666666666665][0.0], [1.25][0.0], [1.2777777777777777][0.0], [1.3333333333333335][0.0], [1.4999999999999998][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.5][0.0], [1.75][0.0], [1.75][0.0]]", 40
400, 1.471110767, [[-1.0555555555555558][0.0]], "[[-1.0555555555555558][0.0], [-1.0][0.0], [-1.0][0.0], [-0.9444444444444444][0.0], [-0.6666666666666667][0.0], [-0.6666666666666667][0.0], [-0.5][0.0], [-0.5][0.0], [-0.44444444444444453][0.0], [-0.2777777777777779][0.0], [-0.16666666666666696][0.0], [-0.16666666666666674][0.0], [-0.09999999999999987][0.0], [-0.0][0.0], [0.16666666666666652][0.0], [0.16666666666666674][0.0], [0.25][0.0], [0.25][0.0], [0.3333333333333335][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.38888888888888884][0.0], [0.5][0.0], [0.5][0.0], [0.5][0.0], [0.5][0.0], [0.6111111111111109][0.0], [0.6666666666666663][0.0], [0.833333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333333][0.0], [0.8333333333333334][0.0], [1.0][0.0], [1.0][0.0], [1.0][0.0], [1.1666666666666665][0.0], [1.25][0.0], [1.2777777777777777][0.0], [1.3333333333333335][0.0], [1.4999999999999998][0.0]]", 40
