NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.845138657, [[-0.25][14.0]], "[[-0.0][18.0], [-0.0][16.0], [-0.0][16.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.25][14.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.5][16.0], [1.0][16.0], [-0.0][18.0], [-0.0][17.0], [-1.0][16.0], [-0.0][18.0], [-0.0][18.0], [-0.0][15.0], [-0.0][17.0], [-0.0][18.0], [-0.0][16.0], [-0.0][17.0], [-0.0][18.0], [-0.0][16.0], [-0.0][18.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][15.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][16.0], [-0.0][17.0], [-0.0][18.0], [-0.0][17.0], [-0.0][16.0], [-0.0][18.0], [-0.0][18.0]]", 40
80, 0.860172692, [[-0.5][13.0]], "[[-0.5][13.0], [0.25][13.0], [-0.25][14.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [1.0][15.0], [1.0][15.0], [-1.0][16.0], [-1.0][16.0], [-0.5][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [1.0][16.0], [1.0][16.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0]]", 40
120, 0.8755454060000001, [[-0.0][12.0]], "[[-0.0][12.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [0.25][13.0], [0.25][13.0], [0.25][13.0], [-0.25][14.0], [1.0][14.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [1.0][15.0], [1.0][15.0], [1.0][15.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-0.5][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0]]", 40
160, 0.892481614, [[-0.125][10.0]], "[[-0.125][10.0], [-0.0][11.0], [-0.0][12.0], [-0.0][12.0], [0.25][12.0], [0.33333333333333337][12.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [-0.0][13.0], [0.25][13.0], [0.25][13.0], [0.25][13.0], [0.25][13.0], [0.5][13.0], [0.5][13.0], [0.8333333333333334][13.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.25][14.0], [-0.0][14.0], [1.0][14.0], [-1.0][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0]]", 40
200, 0.9075479000000001, [[1.3333333333333335][9.0]], "[[1.3333333333333335][9.0], [-0.125][10.0], [-0.125][10.0], [-0.125][10.0], [-0.0][10.0], [-0.0][10.0], [0.08333333333333331][10.0], [0.33333333333333337][10.0], [-0.3333333333333333][11.0], [-0.0][11.0], [-0.0][11.0], [-0.0][11.0], [1.0][11.0], [-1.5][12.0], [-0.5][12.0], [-0.16666666666666663][12.0], [-0.0][12.0], [-0.0][12.0], [0.16666666666666666][12.0], [0.25][12.0], [0.25][12.0], [0.33333333333333337][12.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.16666666666666666][13.0], [-0.0][13.0], [-0.0][13.0], [0.25][13.0], [0.25][13.0], [0.25][13.0], [0.25][13.0], [0.25][13.0], [0.5][13.0], [0.5][13.0], [0.8333333333333334][13.0]]", 40
240, 0.9151063410000001, [[0.3][8.0]], "[[0.3][8.0], [0.33333333333333326][8.0], [0.33333333333333337][8.0], [-0.6666666666666667][9.0], [-0.0][9.0], [0.13888888888888873][9.0], [0.3333333333333333][9.0], [1.3333333333333335][9.0], [-0.6666666666666666][10.0], [-0.25][10.0], [-0.125][10.0], [-0.125][10.0], [-0.125][10.0], [-0.125][10.0], [-0.0][10.0], [-0.0][10.0], [0.08333333333333331][10.0], [0.33333333333333337][10.0], [1.0][10.0], [1.25][10.0], [-0.3333333333333333][11.0], [-0.16666666666666669][11.0], [-0.125][11.0], [-0.0][11.0], [-0.0][11.0], [-0.0][11.0], [-0.0][11.0], [0.16666666666666669][11.0], [0.3333333333333333][11.0], [1.0][11.0], [-1.5][12.0], [-0.5][12.0], [-0.5][12.0], [-0.375][12.0], [-0.3333333333333333][12.0], [-0.25][12.0], [-0.16666666666666663][12.0], [-0.0][12.0], [-0.0][12.0], [0.16666666666666666][12.0]]", 40
280, 0.9298510740000001, [[0.26666666666666666][8.0]], "[[0.26666666666666666][8.0], [0.3][8.0], [0.3][8.0], [0.33333333333333326][8.0], [0.33333333333333326][8.0], [0.3333333333333333][8.0], [0.33333333333333337][8.0], [0.33333333333333337][8.0], [3.25][8.0], [-0.6666666666666667][9.0], [-0.375][9.0], [-0.16666666666666663][9.0], [-0.16666666666666663][9.0], [-0.0][9.0], [0.08333333333333337][9.0], [0.13888888888888873][9.0], [0.3333333333333333][9.0], [0.6666666666666665][9.0], [1.3333333333333335][9.0], [2.9999999999999996][9.0], [-0.6666666666666666][10.0], [-0.25][10.0], [-0.125][10.0], [-0.125][10.0], [-0.125][10.0], [-0.125][10.0], [-0.125][10.0], [-0.08333333333333331][10.0], [-0.08333333333333331][10.0], [-0.0][10.0], [-0.0][10.0], [0.08333333333333331][10.0], [0.33333333333333337][10.0], [1.0][10.0], [1.0][10.0], [1.25][10.0], [1.25][10.0], [1.25][10.0], [-0.3333333333333333][11.0], [-0.16666666666666669][11.0]]", 40
320, 0.9373495550000001, [[-0.3999999999999999][6.0]], "[[-0.3999999999999999][6.0], [1.6500000000000001][7.0], [-0.5555555555555554][8.0], [-0.375][8.0], [-0.0][8.0], [0.08333333333333331][8.0], [0.25][8.0], [0.26666666666666666][8.0], [0.26666666666666666][8.0], [0.3][8.0], [0.3][8.0], [0.3][8.0], [0.33333333333333326][8.0], [0.33333333333333326][8.0], [0.3333333333333333][8.0], [0.33333333333333337][8.0], [0.33333333333333337][8.0], [0.33333333333333337][8.0], [1.25][8.0], [1.5][8.0], [2.5][8.0], [3.25][8.0], [4.333333333333333][8.0], [-0.6666666666666667][9.0], [-0.375][9.0], [-0.16666666666666663][9.0], [-0.16666666666666663][9.0], [-0.16666666666666663][9.0], [-0.125][9.0], [-0.0][9.0], [-0.0][9.0], [0.08333333333333331][9.0], [0.08333333333333337][9.0], [0.13888888888888873][9.0], [0.3333333333333333][9.0], [0.3333333333333333][9.0], [0.6666666666666665][9.0], [1.3055555555555556][9.0], [1.3333333333333335][9.0], [1.3333333333333335][9.0]]", 40
360, 0.9454876200000001, [[-0.3999999999999999][6.0]], "[[-0.3999999999999999][6.0], [-0.41666666666666663][7.0], [0.33333333333333337][7.0], [0.3666666666666667][7.0], [0.5][7.0], [0.6666666666666667][7.0], [0.9583333333333333][7.0], [1.25][7.0], [1.55][7.0], [1.6500000000000001][7.0], [-0.5555555555555554][8.0], [-0.5555555555555554][8.0], [-0.375][8.0], [-0.375][8.0], [-0.3333333333333333][8.0], [-0.16666666666666663][8.0], [-0.0][8.0], [0.08333333333333331][8.0], [0.25][8.0], [0.26666666666666666][8.0], [0.26666666666666666][8.0], [0.26666666666666666][8.0], [0.3][8.0], [0.3][8.0], [0.3][8.0], [0.33333333333333326][8.0], [0.33333333333333326][8.0], [0.3333333333333333][8.0], [0.33333333333333337][8.0], [0.33333333333333337][8.0], [0.33333333333333337][8.0], [0.33333333333333337][8.0], [0.4999999999999999][8.0], [0.6666666666666665][8.0], [1.0][8.0], [1.125][8.0], [1.25][8.0], [1.5][8.0], [2.5][8.0], [3.0833333333333335][8.0]]", 40
400, 0.95347106, [[-0.5][6.0]], "[[-0.5][6.0], [-0.3999999999999999][6.0], [-0.30833333333333335][6.0], [0.24999999999999994][6.0], [0.5][6.0], [0.7250000000000001][6.0], [1.0][6.0], [1.5833333333333333][6.0], [-0.41666666666666663][7.0], [0.24999999999999994][7.0], [0.2500000000000001][7.0], [0.2777777777777779][7.0], [0.33333333333333337][7.0], [0.3666666666666667][7.0], [0.45833333333333326][7.0], [0.5][7.0], [0.5][7.0], [0.6000000000000001][7.0], [0.6666666666666667][7.0], [0.9583333333333333][7.0], [1.1666666666666665][7.0], [1.1666666666666667][7.0], [1.25][7.0], [1.55][7.0], [1.6500000000000001][7.0], [-0.5555555555555554][8.0], [-0.5555555555555554][8.0], [-0.41666666666666663][8.0], [-0.375][8.0], [-0.375][8.0], [-0.3333333333333333][8.0], [-0.3333333333333333][8.0], [-0.33333333333333326][8.0], [-0.16666666666666663][8.0], [-0.0][8.0], [0.08333333333333331][8.0], [0.25][8.0], [0.26666666666666666][8.0], [0.26666666666666666][8.0], [0.26666666666666666][8.0]]", 40
