NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.705134516, [[-0.0][29.0]], "[[-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][35.0], [-0.0][33.0], [-0.5][31.0], [-0.0][33.0], [-0.0][33.0], [0.5][31.0], [-0.0][32.0], [-0.0][29.0], [-0.0][31.0], [-0.0][33.0], [0.5][30.0], [-0.0][34.0], [1.0][33.0], [-0.5][31.0], [-0.0][35.0], [0.5][31.0], [-0.0][33.0], [-0.0][35.0], [-0.0][33.0], [-0.0][33.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.5][31.0], [-0.0][31.0], [-0.0][33.0], [-0.0][33.0], [-0.0][35.0], [-0.0][33.0], [-0.0][32.0], [-0.0][31.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [1.5][31.0], [-0.0][35.0], [-0.0][34.0]]", 40
80, 0.747211501, [[-0.0][27.0]], "[[-0.0][27.0], [-0.25][28.0], [1.0][28.0], [-0.0][29.0], [-0.0][30.0], [-0.0][30.0], [0.5][30.0], [1.0][30.0], [1.0][30.0], [-0.5][31.0], [-0.5][31.0], [-0.5][31.0], [-0.5][31.0], [-0.3333333333333333][31.0], [-0.3333333333333333][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [0.3333333333333333][31.0], [0.5][31.0], [0.5][31.0], [1.0][31.0], [1.0][31.0], [1.5][31.0], [-1.0][32.0], [-0.5][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0]]", 40
120, 0.769660706, [[1.0][25.0]], "[[1.0][25.0], [-0.0][27.0], [2.0][27.0], [3.5][27.0], [-0.25][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [0.3333333333333333][28.0], [0.5][28.0], [1.0][28.0], [1.25][28.0], [1.5][28.0], [-0.5][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [0.5][29.0], [1.0][29.0], [2.0][29.0], [-1.5][30.0], [-0.16666666666666666][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [0.5][30.0], [0.5][30.0], [0.5][30.0], [1.0][30.0], [1.0][30.0], [1.0][30.0], [1.0][30.0], [1.5][30.0], [1.5][30.0], [2.0][30.0], [-1.0][31.0], [-0.5][31.0]]", 40
160, 0.8096709000000001, [[2.0][23.0]], "[[2.0][23.0], [1.0][25.0], [1.0][25.0], [1.5][25.0], [0.5][26.0], [4.0][26.0], [-0.8333333333333333][27.0], [-0.5][27.0], [-0.0][27.0], [1.0][27.0], [2.0][27.0], [2.5][27.0], [3.5][27.0], [-0.25][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [0.3333333333333333][28.0], [0.5][28.0], [0.8333333333333333][28.0], [1.0][28.0], [1.0][28.0], [1.25][28.0], [1.5][28.0], [1.5][28.0], [2.0][28.0], [2.0][28.0], [4.0][28.0], [-1.0][29.0], [-0.5][29.0], [-0.5][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0]]", 40
200, 0.840408208, [[2.4166666666666665][21.0]], "[[2.4166666666666665][21.0], [1.8888888888888886][22.0], [2.0][23.0], [1.25][24.0], [4.5][24.0], [1.0][25.0], [1.0][25.0], [1.0][25.0], [1.5][25.0], [1.5][25.0], [1.5833333333333333][25.0], [1.6666666666666667][25.0], [5.5][25.0], [-0.3333333333333333][26.0], [-0.0][26.0], [-0.0][26.0], [0.1111111111111111][26.0], [0.25][26.0], [0.5][26.0], [0.5][26.0], [0.9999999999999999][26.0], [1.0][26.0], [4.0][26.0], [-0.8333333333333333][27.0], [-0.5][27.0], [-0.0][27.0], [-0.0][27.0], [0.08333333333333334][27.0], [0.5][27.0], [1.0][27.0], [1.5][27.0], [2.0][27.0], [2.5][27.0], [3.0][27.0], [3.5][27.0], [4.25][27.0], [-0.25][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0]]", 40
240, 0.8666053020000001, [[1.75][21.0]], "[[1.75][21.0], [2.166666666666667][21.0], [2.4166666666666665][21.0], [3.5][21.0], [3.9999999999999996][21.0], [0.9583333333333333][22.0], [1.333333333333333][22.0], [1.8888888888888886][22.0], [2.0555555555555554][22.0], [2.5][22.0], [3.888888888888889][22.0], [5.0][22.0], [5.5][22.0], [2.0][23.0], [4.250000000000001][23.0], [1.25][24.0], [1.25][24.0], [1.5][24.0], [1.8333333333333333][24.0], [2.666666666666666][24.0], [2.75][24.0], [3.5][24.0], [4.166666666666666][24.0], [4.5][24.0], [4.666666666666666][24.0], [-0.33333333333333326][25.0], [-0.25][25.0], [1.0][25.0], [1.0][25.0], [1.0][25.0], [1.0][25.0], [1.0][25.0], [1.5][25.0], [1.5][25.0], [1.5833333333333333][25.0], [1.6666666666666667][25.0], [1.75][25.0], [2.25][25.0], [5.5][25.0], [-0.3333333333333333][26.0]]", 40
280, 0.8988961050000001, [[2.2222222222222223][19.0]], "[[2.2222222222222223][19.0], [6.833333333333334][19.0], [1.4027777777777777][20.0], [2.8333333333333335][20.0], [4.666666666666666][20.0], [1.75][21.0], [2.166666666666667][21.0], [2.4166666666666665][21.0], [2.6666666666666665][21.0], [2.75][21.0], [3.5][21.0], [3.9999999999999996][21.0], [5.5][21.0], [-0.20833333333333326][22.0], [0.9583333333333333][22.0], [1.1666666666666665][22.0], [1.333333333333333][22.0], [1.8888888888888886][22.0], [2.0555555555555554][22.0], [2.1666666666666665][22.0], [2.5][22.0], [2.5][22.0], [2.944444444444444][22.0], [3.833333333333333][22.0], [3.888888888888889][22.0], [4.25][22.0], [5.0][22.0], [5.5][22.0], [0.7499999999999998][23.0], [1.1666666666666667][23.0], [1.5][23.0], [1.7222222222222225][23.0], [2.0][23.0], [2.1666666666666665][23.0], [2.3333333333333335][23.0], [3.0][23.0], [3.5][23.0], [3.6666666666666665][23.0], [4.0][23.0], [4.250000000000001][23.0]]", 40
320, 0.933644872, [[3.3055555555555554][18.0]], "[[3.3055555555555554][18.0], [5.625][18.0], [1.4166666666666665][19.0], [2.2222222222222223][19.0], [2.3888888888888884][19.0], [2.875][19.0], [3.25][19.0], [3.416666666666666][19.0], [4.0][19.0], [4.666666666666666][19.0], [6.833333333333334][19.0], [1.4027777777777777][20.0], [1.625][20.0], [2.0][20.0], [2.375][20.0], [2.8194444444444446][20.0], [2.8333333333333335][20.0], [3.1666666666666665][20.0], [3.3333333333333335][20.0], [3.5][20.0], [4.25][20.0], [4.666666666666666][20.0], [5.416666666666665][20.0], [1.75][21.0], [2.166666666666667][21.0], [2.4166666666666665][21.0], [2.5][21.0], [2.6666666666666665][21.0], [2.75][21.0], [3.5][21.0], [3.5][21.0], [3.9999999999999996][21.0], [4.0][21.0], [5.5][21.0], [6.166666666666667][21.0], [6.5][21.0], [7.0][21.0], [-0.20833333333333326][22.0], [0.6666666666666667][22.0], [0.9583333333333333][22.0]]", 40
360, 0.967901569, [[5.666666666666666][16.0]], "[[5.666666666666666][16.0], [2.104166666666666][17.0], [9.111111111111112][17.0], [1.875][18.0], [2.111111111111111][18.0], [3.083333333333333][18.0], [3.3055555555555554][18.0], [3.9][18.0], [3.999999999999999][18.0], [4.125][18.0], [5.625][18.0], [1.0833333333333333][19.0], [1.2222222222222223][19.0], [1.4166666666666665][19.0], [1.8749999999999998][19.0], [2.2222222222222223][19.0], [2.3888888888888884][19.0], [2.388888888888889][19.0], [2.6388888888888884][19.0], [2.666666666666666][19.0], [2.875][19.0], [3.2222222222222223][19.0], [3.25][19.0], [3.3055555555555554][19.0], [3.416666666666666][19.0], [4.0][19.0], [4.666666666666666][19.0], [4.999999999999999][19.0], [5.152777777777778][19.0], [5.166666666666666][19.0], [5.5][19.0], [5.5][19.0], [6.833333333333334][19.0], [6.916666666666666][19.0], [9.111111111111109][19.0], [1.3055555555555558][20.0], [1.4027777777777777][20.0], [1.5][20.0], [1.625][20.0], [2.0][20.0]]", 40
400, 1.0022439870000002, [[9.0][15.0]], "[[9.0][15.0], [1.409722222222222][16.0], [4.375][16.0], [5.666666666666666][16.0], [1.75][17.0], [2.104166666666666][17.0], [4.1499999999999995][17.0], [4.333333333333333][17.0], [4.75][17.0], [4.861111111111111][17.0], [6.0][17.0], [9.111111111111112][17.0], [9.249999999999998][17.0], [11.166666666666666][17.0], [1.3125][18.0], [1.372222222222222][18.0], [1.875][18.0], [2.0][18.0], [2.111111111111111][18.0], [2.388888888888889][18.0], [2.388888888888889][18.0], [2.7222222222222223][18.0], [3.083333333333333][18.0], [3.166666666666667][18.0], [3.3055555555555554][18.0], [3.583333333333333][18.0], [3.9][18.0], [3.999999999999999][18.0], [4.125][18.0], [4.666666666666666][18.0], [5.375][18.0], [5.625][18.0], [1.0833333333333333][19.0], [1.2222222222222223][19.0], [1.4166666666666665][19.0], [1.4444444444444444][19.0], [1.8749999999999998][19.0], [2.2222222222222223][19.0], [2.3888888888888884][19.0], [2.388888888888889][19.0]]", 40
