NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.564869054, [[-0.0][32.0]], "[[-0.0][34.0], [-0.0][34.0], [-0.0][35.0], [-0.0][34.0], [-0.0][34.0], [-0.0][33.0], [-0.0][35.0], [-0.0][33.0], [-0.0][35.0], [-0.0][34.0], [-0.0][34.0], [-0.0][35.0], [-0.0][33.0], [-0.0][34.0], [-0.0][35.0], [-0.0][35.0], [-0.0][33.0], [-0.0][32.0], [-0.0][32.0], [-0.0][35.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][35.0], [-0.0][34.0], [-0.0][35.0], [-0.0][34.0], [-0.0][34.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][34.0], [-0.0][35.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][35.0], [-0.0][33.0]]", 40
80, 0.5745381310000001, [[-0.16666666666666666][30.0]], "[[-0.16666666666666666][30.0], [-0.0][31.0], [-0.0][31.0], [1.0][31.0], [-0.5][32.0], [-0.5][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [1.0][33.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0]]", 40
120, 0.5839817460000001, [[-0.29166666666666663][29.0]], "[[-0.29166666666666663][29.0], [-0.2222222222222222][29.0], [-1.0][30.0], [-0.3333333333333333][30.0], [-0.16666666666666666][30.0], [0.5][30.0], [1.0][30.0], [1.0][30.0], [-0.8333333333333333][31.0], [-0.75][31.0], [-0.5][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [1.0][31.0], [1.0][31.0], [-0.5][32.0], [-0.5][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0]]", 40
160, 0.5937855630000001, [[-1.0][28.0]], "[[-1.0][28.0], [0.5][28.0], [1.5][28.0], [-0.6666666666666666][29.0], [-0.3333333333333333][29.0], [-0.29166666666666663][29.0], [-0.2222222222222222][29.0], [-0.2222222222222222][29.0], [-0.2222222222222222][29.0], [0.5][29.0], [1.0][29.0], [-1.0][30.0], [-1.0][30.0], [-1.0][30.0], [-0.5][30.0], [-0.3333333333333333][30.0], [-0.16666666666666666][30.0], [-0.16666666666666666][30.0], [-0.16666666666666666][30.0], [-0.0][30.0], [0.5][30.0], [1.0][30.0], [1.0][30.0], [1.0][30.0], [2.0][30.0], [-0.8333333333333333][31.0], [-0.75][31.0], [-0.75][31.0], [-0.5][31.0], [-0.5][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [1.0][31.0]]", 40
200, 0.609104043, [[-0.75][26.0]], "[[-0.75][26.0], [-0.16666666666666666][26.0], [-0.625][27.0], [-0.16666666666666666][27.0], [0.16666666666666666][27.0], [0.5][27.0], [0.5][27.0], [3.0][27.0], [-1.0][28.0], [-0.6666666666666666][28.0], [-0.2222222222222222][28.0], [0.1111111111111111][28.0], [0.5][28.0], [0.6666666666666666][28.0], [1.0][28.0], [1.5][28.0], [1.5][28.0], [-0.6666666666666666][29.0], [-0.5][29.0], [-0.5][29.0], [-0.5][29.0], [-0.3333333333333333][29.0], [-0.29166666666666663][29.0], [-0.25][29.0], [-0.2222222222222222][29.0], [-0.2222222222222222][29.0], [-0.2222222222222222][29.0], [0.16666666666666666][29.0], [0.5][29.0], [1.0][29.0], [-1.0][30.0], [-1.0][30.0], [-1.0][30.0], [-0.75][30.0], [-0.5][30.0], [-0.3333333333333333][30.0], [-0.16666666666666666][30.0], [-0.16666666666666666][30.0], [-0.16666666666666666][30.0], [-0.16666666666666666][30.0]]", 40
240, 0.6208484240000001, [[-0.033333333333333354][25.0]], "[[-0.033333333333333354][25.0], [0.75][25.0], [-0.75][26.0], [-0.16666666666666666][26.0], [0.25][26.0], [0.5][26.0], [0.5][26.0], [0.75][26.0], [1.5][26.0], [1.5][26.0], [2.9999999999999996][26.0], [-0.625][27.0], [-0.625][27.0], [-0.5][27.0], [-0.16666666666666666][27.0], [-0.16666666666666663][27.0], [0.16666666666666666][27.0], [0.16666666666666666][27.0], [0.25][27.0], [0.5][27.0], [0.5][27.0], [0.5][27.0], [0.5][27.0], [1.125][27.0], [3.0][27.0], [-1.0][28.0], [-0.6666666666666666][28.0], [-0.25][28.0], [-0.2222222222222222][28.0], [-0.16666666666666666][28.0], [-0.0][28.0], [0.1111111111111111][28.0], [0.5][28.0], [0.6666666666666666][28.0], [1.0][28.0], [1.5][28.0], [1.5][28.0], [2.0][28.0], [-0.6666666666666666][29.0], [-0.5][29.0]]", 40
280, 0.633715169, [[0.75][24.0]], "[[0.75][24.0], [-0.625][25.0], [-0.35][25.0], [-0.3333333333333333][25.0], [-0.033333333333333354][25.0], [0.75][25.0], [1.5][25.0], [-0.75][26.0], [-0.5][26.0], [-0.3666666666666667][26.0], [-0.16666666666666666][26.0], [0.25][26.0], [0.25][26.0], [0.5][26.0], [0.5][26.0], [0.5][26.0], [0.5][26.0], [0.75][26.0], [0.75][26.0], [0.75][26.0], [1.25][26.0], [1.3333333333333333][26.0], [1.5][26.0], [1.5][26.0], [2.25][26.0], [2.9999999999999996][26.0], [-0.625][27.0], [-0.625][27.0], [-0.5][27.0], [-0.16666666666666666][27.0], [-0.16666666666666663][27.0], [-0.0][27.0], [0.16666666666666666][27.0], [0.16666666666666666][27.0], [0.25][27.0], [0.5][27.0], [0.5][27.0], [0.5][27.0], [0.5][27.0], [1.125][27.0]]", 40
320, 0.651693277, [[-0.0888888888888889][24.0]], "[[-0.0888888888888889][24.0], [-0.0888888888888889][24.0], [0.08333333333333326][24.0], [0.5][24.0], [0.75][24.0], [0.9583333333333333][24.0], [1.25][24.0], [1.5][24.0], [2.5][24.0], [-0.625][25.0], [-0.35][25.0], [-0.35][25.0], [-0.3333333333333333][25.0], [-0.033333333333333354][25.0], [-0.0][25.0], [0.25][25.0], [0.3333333333333333][25.0], [0.3333333333333333][25.0], [0.5][25.0], [0.6666666666666666][25.0], [0.75][25.0], [1.5][25.0], [1.5][25.0], [-0.8333333333333335][26.0], [-0.75][26.0], [-0.5][26.0], [-0.5][26.0], [-0.3666666666666667][26.0], [-0.3666666666666667][26.0], [-0.16666666666666666][26.0], [0.16666666666666663][26.0], [0.25][26.0], [0.25][26.0], [0.25][26.0], [0.25][26.0], [0.5][26.0], [0.5][26.0], [0.5][26.0], [0.5][26.0], [0.5][26.0]]", 40
360, 0.662098952, [[-1.4166666666666665][23.0]], "[[-1.4166666666666665][23.0], [0.19999999999999996][23.0], [0.2444444444444444][23.0], [0.6666666666666667][23.0], [1.1666666666666663][23.0], [3.25][23.0], [-0.35][24.0], [-0.2222222222222222][24.0], [-0.0888888888888889][24.0], [-0.0888888888888889][24.0], [-0.033333333333333354][24.0], [0.08333333333333326][24.0], [0.5][24.0], [0.6666666666666665][24.0], [0.6666666666666666][24.0], [0.75][24.0], [0.9583333333333333][24.0], [0.9583333333333333][24.0], [1.25][24.0], [1.5][24.0], [2.5][24.0], [2.5][24.0], [-0.625][25.0], [-0.625][25.0], [-0.6][25.0], [-0.35][25.0], [-0.35][25.0], [-0.3333333333333333][25.0], [-0.25][25.0], [-0.033333333333333354][25.0], [-0.0][25.0], [0.25][25.0], [0.25][25.0], [0.3333333333333333][25.0], [0.3333333333333333][25.0], [0.5][25.0], [0.5][25.0], [0.5833333333333333][25.0], [0.6666666666666666][25.0], [0.75][25.0]]", 40
400, 0.671569042, [[0.888888888888889][21.0]], "[[0.888888888888889][21.0], [1.3666666666666665][21.0], [0.5333333333333333][22.0], [0.6666666666666667][22.0], [1.0][22.0], [1.3333333333333333][22.0], [2.4166666666666665][22.0], [4.625][22.0], [-1.4166666666666665][23.0], [-1.4166666666666665][23.0], [0.19999999999999996][23.0], [0.2444444444444444][23.0], [0.2444444444444444][23.0], [0.375][23.0], [0.6666666666666667][23.0], [1.1666666666666663][23.0], [2.5][23.0], [3.25][23.0], [3.25][23.0], [3.875][23.0], [-0.35][24.0], [-0.2222222222222222][24.0], [-0.0888888888888889][24.0], [-0.0888888888888889][24.0], [-0.033333333333333354][24.0], [-0.0][24.0], [0.08333333333333326][24.0], [0.33333333333333337][24.0], [0.5][24.0], [0.5][24.0], [0.6666666666666665][24.0], [0.6666666666666665][24.0], [0.6666666666666666][24.0], [0.75][24.0], [0.875][24.0], [0.9583333333333333][24.0], [0.9583333333333333][24.0], [1.0][24.0], [1.25][24.0], [1.4][24.0]]", 40
