NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.7932835290000001, [[-0.0][6.0]], "[[-0.0][9.0], [-0.0][9.0], [-0.0][7.0], [-0.0][8.0], [-0.0][9.0], [-0.5][7.0], [-0.0][9.0], [-0.0][9.0], [-0.0][8.0], [-0.0][9.0], [-0.0][8.0], [-0.0][9.0], [-0.0][8.0], [-0.0][9.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][8.0], [-0.0][9.0], [-0.0][6.0], [-0.0][9.0], [-0.0][7.0], [-0.0][9.0], [-0.0][7.0], [-0.0][9.0], [-0.0][7.0], [-0.0][9.0], [-0.0][9.0], [-0.0][8.0], [-0.0][6.0], [-0.0][9.0], [-0.0][8.0], [-0.0][9.0]]", 40
80, 0.805699626, [[-0.5][6.0]], "[[-0.5][6.0], [-0.5][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [1.0][6.0], [-0.5][7.0], [-0.5][7.0], [-0.5][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][8.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0]]", 40
120, 0.8185785870000001, [[-0.0][4.0]], "[[-0.0][4.0], [0.5][4.0], [-1.0][5.0], [-0.5][5.0], [-0.0][5.0], [0.5][5.0], [-0.5][6.0], [-0.5][6.0], [-0.5][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [0.5][6.0], [1.0][6.0], [2.0][6.0], [-0.5][7.0], [-0.5][7.0], [-0.5][7.0], [-0.5][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0], [-0.0][7.0]]", 40
160, 0.8308808660000001, [[1.0][3.0]], "[[1.0][3.0], [-0.75][4.0], [-0.6666666666666666][4.0], [-0.5][4.0], [-0.0][4.0], [0.3333333333333333][4.0], [0.5][4.0], [-1.25][5.0], [-1.0][5.0], [-0.75][5.0], [-0.75][5.0], [-0.75][5.0], [-0.75][5.0], [-0.6666666666666666][5.0], [-0.5][5.0], [-0.5][5.0], [-0.5][5.0], [-0.0][5.0], [-0.0][5.0], [-0.0][5.0], [-0.0][5.0], [0.5][5.0], [1.5][5.0], [-0.5][6.0], [-0.5][6.0], [-0.5][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [-0.0][6.0], [0.5][6.0], [0.5][6.0], [1.0][6.0], [1.0][6.0], [1.0][6.0]]", 40
200, 0.8455968930000001, [[-1.0][3.0]], "[[-1.0][3.0], [-0.8888888888888888][3.0], [-0.8333333333333334][3.0], [0.75][3.0], [1.0][3.0], [1.5][3.0], [2.0][3.0], [-1.1666666666666667][4.0], [-1.0][4.0], [-1.0][4.0], [-0.75][4.0], [-0.6666666666666666][4.0], [-0.5][4.0], [-0.5][4.0], [-0.3333333333333333][4.0], [-0.0][4.0], [-0.0][4.0], [-0.0][4.0], [0.25][4.0], [0.3333333333333333][4.0], [0.5][4.0], [0.5][4.0], [0.5][4.0], [0.5][4.0], [1.0][4.0], [-1.25][5.0], [-1.0][5.0], [-0.75][5.0], [-0.75][5.0], [-0.75][5.0], [-0.75][5.0], [-0.6666666666666666][5.0], [-0.5][5.0], [-0.5][5.0], [-0.5][5.0], [-0.25][5.0], [-0.0][5.0], [-0.0][5.0], [-0.0][5.0], [-0.0][5.0]]", 40
240, 0.860705789, [[1.6666666666666663][1.0]], "[[1.6666666666666663][1.0], [-0.9166666666666666][2.0], [-0.16666666666666674][2.0], [-0.0][2.0], [2.166666666666667][2.0], [-1.0][3.0], [-0.8888888888888888][3.0], [-0.8333333333333335][3.0], [-0.8333333333333334][3.0], [-0.5][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0], [0.75][3.0], [1.0][3.0], [1.3333333333333333][3.0], [1.5][3.0], [2.0][3.0], [-1.25][4.0], [-1.1666666666666667][4.0], [-1.0][4.0], [-1.0][4.0], [-1.0][4.0], [-1.0][4.0], [-0.75][4.0], [-0.6666666666666666][4.0], [-0.5][4.0], [-0.5][4.0], [-0.5][4.0], [-0.3333333333333333][4.0], [-0.25][4.0], [-0.0][4.0], [-0.0][4.0], [-0.0][4.0], [-0.0][4.0], [0.25][4.0], [0.25][4.0], [0.3333333333333333][4.0], [0.3333333333333333][4.0], [0.5][4.0]]", 40
280, 0.8721118120000001, [[-0.0][1.0]], "[[-0.0][1.0], [0.5][1.0], [1.0000000000000002][1.0], [1.6666666666666663][1.0], [3.5][1.0], [-0.9166666666666666][2.0], [-0.8333333333333334][2.0], [-0.5555555555555556][2.0], [-0.16666666666666674][2.0], [-0.0][2.0], [0.75][2.0], [1.0][2.0], [2.166666666666667][2.0], [-1.1666666666666667][3.0], [-1.0][3.0], [-0.8888888888888888][3.0], [-0.8888888888888888][3.0], [-0.8333333333333335][3.0], [-0.8333333333333334][3.0], [-0.5][3.0], [-0.25][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0], [0.6666666666666667][3.0], [0.75][3.0], [1.0][3.0], [1.3333333333333333][3.0], [1.5][3.0], [2.0][3.0], [-1.5][4.0], [-1.25][4.0], [-1.1666666666666667][4.0], [-1.0][4.0], [-1.0][4.0], [-1.0][4.0]]", 40
320, 0.882861259, [[-0.0][1.0]], "[[-0.0][1.0], [0.5][1.0], [1.0000000000000002][1.0], [1.0000000000000002][1.0], [1.6666666666666663][1.0], [1.6666666666666663][1.0], [3.5][1.0], [3.5][1.0], [-0.9166666666666666][2.0], [-0.9166666666666666][2.0], [-0.8333333333333334][2.0], [-0.5555555555555556][2.0], [-0.5555555555555556][2.0], [-0.5][2.0], [-0.16666666666666674][2.0], [-0.16666666666666674][2.0], [-0.0][2.0], [0.5][2.0], [0.6666666666666665][2.0], [0.75][2.0], [1.0][2.0], [1.75][2.0], [1.75][2.0], [2.166666666666667][2.0], [-1.1666666666666667][3.0], [-1.0][3.0], [-0.8888888888888888][3.0], [-0.8888888888888888][3.0], [-0.8888888888888888][3.0], [-0.8888888888888888][3.0], [-0.8333333333333335][3.0], [-0.8333333333333334][3.0], [-0.8333333333333334][3.0], [-0.5][3.0], [-0.5][3.0], [-0.49999999999999994][3.0], [-0.25][3.0], [-0.0][3.0], [-0.0][3.0], [-0.0][3.0]]", 40
360, 0.911453222, [[0.9999999999999998][0.0]], "[[0.9999999999999998][0.0], [4.5][0.0], [-1.1666666666666665][1.0], [-0.16666666666666674][1.0], [-0.0][1.0], [-0.0][1.0], [0.25][1.0], [0.4444444444444443][1.0], [0.5][1.0], [1.0000000000000002][1.0], [1.0000000000000002][1.0], [1.5][1.0], [1.6666666666666663][1.0], [1.6666666666666663][1.0], [2.75][1.0], [3.5][1.0], [3.5][1.0], [3.5][1.0], [3.666666666666667][1.0], [-0.9166666666666666][2.0], [-0.9166666666666666][2.0], [-0.9166666666666666][2.0], [-0.8333333333333334][2.0], [-0.8333333333333334][2.0], [-0.8333333333333334][2.0], [-0.5555555555555556][2.0], [-0.5555555555555556][2.0], [-0.5][2.0], [-0.5][2.0], [-0.16666666666666674][2.0], [-0.16666666666666674][2.0], [-0.0][2.0], [0.5][2.0], [0.5][2.0], [0.6666666666666665][2.0], [0.75][2.0], [1.0][2.0], [1.333333333333333][2.0], [1.75][2.0], [1.75][2.0]]", 40
400, 0.927188274, [[0.06666666666666676][0.0]], "[[0.06666666666666676][0.0], [0.8333333333333333][0.0], [0.9999999999999998][0.0], [2.999999999999999][0.0], [4.5][0.0], [-1.2777777777777777][1.0], [-1.1666666666666665][1.0], [-0.49999999999999994][1.0], [-0.16666666666666674][1.0], [-0.16666666666666674][1.0], [-0.0][1.0], [-0.0][1.0], [0.25][1.0], [0.4444444444444443][1.0], [0.4444444444444443][1.0], [0.5][1.0], [0.6666666666666665][1.0], [1.0][1.0], [1.0][1.0], [1.0000000000000002][1.0], [1.0000000000000002][1.0], [1.1666666666666665][1.0], [1.5][1.0], [1.6666666666666663][1.0], [1.6666666666666663][1.0], [1.6666666666666663][1.0], [2.75][1.0], [3.0][1.0], [3.0][1.0], [3.5][1.0], [3.5][1.0], [3.5][1.0], [3.5][1.0], [3.666666666666667][1.0], [4.0][1.0], [-0.9166666666666666][2.0], [-0.9166666666666666][2.0], [-0.9166666666666666][2.0], [-0.8333333333333334][2.0], [-0.8333333333333334][2.0]]", 40
