NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.6184027080000001, [[-0.0][31.0]], "[[-0.0][35.0], [-0.0][35.0], [-0.0][33.0], [-0.5][33.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][32.0], [-0.0][35.0], [-0.0][34.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][34.0], [-0.0][33.0], [-0.5][32.0], [-0.0][32.0], [-0.0][35.0], [-0.0][35.0], [-0.0][33.0], [-0.0][32.0], [-0.0][31.0], [-0.0][33.0], [-0.0][34.0], [-0.0][34.0], [-0.0][35.0], [-0.0][33.0], [-0.0][35.0], [-0.0][34.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][33.0], [-0.0][35.0], [-0.0][35.0], [-0.0][35.0], [-0.0][34.0]]", 40
80, 0.627419185, [[-0.2][29.0]], "[[-0.2][29.0], [-0.0][30.0], [-0.0][30.0], [-0.5][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.5][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.5][33.0], [-0.5][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][33.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0], [-0.0][34.0]]", 40
120, 0.638043071, [[-0.2][29.0]], "[[-0.2][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-1.0][31.0], [-0.5][31.0], [-0.5][31.0], [-0.16666666666666666][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [0.5][31.0], [1.0][31.0], [-0.5][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.5][33.0], [-0.5][33.0], [-0.5][33.0], [-0.5][33.0], [-0.0][33.0], [-0.0][33.0]]", 40
160, 0.6516552170000001, [[-0.0][28.0]], "[[-0.0][28.0], [0.6666666666666666][28.0], [-0.5][29.0], [-0.5][29.0], [-0.25][29.0], [-0.2][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [0.3333333333333333][29.0], [1.5][29.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [0.8333333333333334][30.0], [1.0][30.0], [-1.0][31.0], [-1.0][31.0], [-0.5][31.0], [-0.5][31.0], [-0.16666666666666666][31.0], [-0.16666666666666666][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [-0.0][31.0], [0.5][31.0], [1.0][31.0], [1.0][31.0], [-1.0][32.0], [-0.5][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0], [-0.0][32.0]]", 40
200, 0.6623637840000001, [[1.0][26.0]], "[[1.0][26.0], [-0.16666666666666666][27.0], [0.75][27.0], [1.1666666666666665][27.0], [-0.0][28.0], [-0.0][28.0], [0.5][28.0], [0.5][28.0], [0.6666666666666666][28.0], [1.0][28.0], [-0.5][29.0], [-0.5][29.0], [-0.25][29.0], [-0.2][29.0], [-0.1][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [0.3333333333333333][29.0], [1.5][29.0], [-0.6666666666666667][30.0], [-0.5][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [-0.0][30.0], [0.5][30.0], [0.8333333333333334][30.0], [1.0][30.0]]", 40
240, 0.672826169, [[2.5][25.0]], "[[2.5][25.0], [-0.4444444444444444][26.0], [-0.14285714285714285][26.0], [0.5][26.0], [1.0][26.0], [1.8333333333333333][26.0], [-0.75][27.0], [-0.16666666666666666][27.0], [-0.0][27.0], [0.16666666666666666][27.0], [0.3333333333333333][27.0], [0.75][27.0], [1.1666666666666665][27.0], [-0.5][28.0], [-0.5][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [0.25][28.0], [0.33333333333333337][28.0], [0.5][28.0], [0.5][28.0], [0.6666666666666666][28.0], [1.0][28.0], [-0.5][29.0], [-0.5][29.0], [-0.5][29.0], [-0.5][29.0], [-0.25][29.0], [-0.2][29.0], [-0.1][29.0], [-0.1][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0], [-0.0][29.0]]", 40
280, 0.683586903, [[-0.16666666666666666][25.0]], "[[-0.16666666666666666][25.0], [0.16666666666666666][25.0], [0.33333333333333326][25.0], [1.5][25.0], [2.5][25.0], [-0.75][26.0], [-0.4444444444444444][26.0], [-0.4444444444444444][26.0], [-0.14285714285714285][26.0], [-0.14285714285714285][26.0], [-0.14285714285714285][26.0], [0.5][26.0], [1.0][26.0], [1.0][26.0], [1.0][26.0], [1.222222222222222][26.0], [1.5][26.0], [1.8333333333333333][26.0], [-0.75][27.0], [-0.5][27.0], [-0.33333333333333337][27.0], [-0.16666666666666666][27.0], [-0.0][27.0], [-0.0][27.0], [0.16666666666666666][27.0], [0.3333333333333333][27.0], [0.3333333333333333][27.0], [0.5][27.0], [0.75][27.0], [1.0][27.0], [1.1666666666666665][27.0], [1.5][27.0], [-0.5][28.0], [-0.5][28.0], [-0.16666666666666666][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0], [-0.0][28.0]]", 40
320, 0.6958777460000001, [[-0.5][24.0]], "[[-0.5][24.0], [-0.33333333333333326][24.0], [-0.16666666666666674][24.0], [0.05555555555555558][24.0], [0.9166666666666667][24.0], [1.0][24.0], [1.333333333333333][24.0], [1.5][24.0], [1.6666666666666665][24.0], [-0.16666666666666666][25.0], [0.11111111111111116][25.0], [0.16666666666666666][25.0], [0.33333333333333326][25.0], [1.5][25.0], [1.5][25.0], [2.0][25.0], [2.5][25.0], [2.500000000000001][25.0], [-0.75][26.0], [-0.4444444444444444][26.0], [-0.4444444444444444][26.0], [-0.4444444444444444][26.0], [-0.16666666666666666][26.0], [-0.14285714285714285][26.0], [-0.14285714285714285][26.0], [-0.14285714285714285][26.0], [-0.14285714285714285][26.0], [-0.14285714285714285][26.0], [-0.1111111111111111][26.0], [0.2222222222222222][26.0], [0.25][26.0], [0.5][26.0], [0.6666666666666665][26.0], [1.0][26.0], [1.0][26.0], [1.0][26.0], [1.222222222222222][26.0], [1.5][26.0], [1.8333333333333333][26.0], [-0.75][27.0]]", 40
360, 0.7188569140000001, [[1.3055555555555556][22.0]], "[[1.3055555555555556][22.0], [2.6666666666666665][22.0], [2.8][22.0], [1.2916666666666667][23.0], [1.5][23.0], [1.833333333333333][23.0], [1.833333333333333][23.0], [2.5][23.0], [-0.75][24.0], [-0.5][24.0], [-0.5][24.0], [-0.33333333333333326][24.0], [-0.33333333333333326][24.0], [-0.33333333333333326][24.0], [-0.16666666666666674][24.0], [0.05555555555555558][24.0], [0.6666666666666667][24.0], [0.9166666666666667][24.0], [1.0][24.0], [1.333333333333333][24.0], [1.3333333333333335][24.0], [1.5][24.0], [1.6666666666666665][24.0], [2.0][24.0], [-0.42857142857142855][25.0], [-0.2][25.0], [-0.16666666666666669][25.0], [-0.16666666666666666][25.0], [-0.16666666666666666][25.0], [0.11111111111111116][25.0], [0.16666666666666666][25.0], [0.33333333333333326][25.0], [1.5][25.0], [1.5][25.0], [2.0][25.0], [2.5][25.0], [2.5][25.0], [2.500000000000001][25.0], [-0.75][26.0], [-0.4444444444444444][26.0]]", 40
400, 0.7327858230000001, [[2.666666666666666][20.0]], "[[2.666666666666666][20.0], [1.4666666666666668][21.0], [0.833333333333333][22.0], [1.0833333333333335][22.0], [1.2857142857142856][22.0], [1.3055555555555556][22.0], [1.333333333333333][22.0], [1.833333333333333][22.0], [2.583333333333334][22.0], [2.6666666666666665][22.0], [2.6666666666666665][22.0], [2.8][22.0], [4.0][22.0], [4.166666666666666][22.0], [0.95][23.0], [1.0][23.0], [1.2916666666666667][23.0], [1.2916666666666667][23.0], [1.3333333333333333][23.0], [1.5][23.0], [1.5][23.0], [1.833333333333333][23.0], [1.833333333333333][23.0], [1.833333333333333][23.0], [2.166666666666666][23.0], [2.5][23.0], [-0.75][24.0], [-0.75][24.0], [-0.5][24.0], [-0.5][24.0], [-0.42857142857142855][24.0], [-0.33333333333333326][24.0], [-0.33333333333333326][24.0], [-0.33333333333333326][24.0], [-0.16666666666666674][24.0], [0.05555555555555558][24.0], [0.6666666666666667][24.0], [0.9166666666666667][24.0], [0.9166666666666667][24.0], [1.0][24.0]]", 40
