NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.477384085, [[-0.5][15.0]], "[[-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][16.0], [-0.0][18.0], [-0.0][18.0], [-0.5][15.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][17.0], [-0.0][17.0], [-0.0][18.0], [-0.0][16.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][16.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][16.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][15.0]]", 40
80, 0.48251251700000003, [[-1.0][15.0]], "[[-1.0][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [0.5][15.0], [-0.5][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0]]", 40
120, 0.49148813900000005, [[-0.5][13.0]], "[[-0.5][13.0], [0.5][13.0], [0.5][13.0], [-0.5][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [0.5][14.0], [-1.0][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [0.5][15.0], [0.5][15.0], [-1.0][16.0], [-0.5][16.0], [-0.5][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0]]", 40
160, 0.500139721, [[2.0][11.0]], "[[2.0][11.0], [0.25][12.0], [0.5][12.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [0.3333333333333333][13.0], [0.5][13.0], [0.5][13.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.3333333333333333][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [0.5][14.0], [0.5][14.0], [1.0][14.0], [1.5][14.0], [-1.0][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.3333333333333333][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0]]", 40
200, 0.512667862, [[1.5][10.0]], "[[1.5][10.0], [0.125][11.0], [2.0][11.0], [-0.6666666666666667][12.0], [-0.0][12.0], [0.25][12.0], [0.25][12.0], [0.5][12.0], [0.6666666666666667][12.0], [1.0][12.0], [1.0][12.0], [1.25][12.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.3333333333333333][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [-0.0][13.0], [0.3333333333333333][13.0], [0.3333333333333333][13.0], [0.5][13.0], [0.5][13.0], [0.5][13.0], [0.5][13.0], [0.5][13.0], [0.5][13.0], [1.0][13.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.3333333333333333][14.0], [-0.3333333333333333][14.0], [-0.25][14.0], [-0.0][14.0]]", 40
240, 0.5206407190000001, [[0.16666666666666652][10.0]], "[[0.16666666666666652][10.0], [1.2499999999999998][10.0], [1.5][10.0], [1.5][10.0], [-0.5][11.0], [-0.16666666666666666][11.0], [-0.0][11.0], [0.125][11.0], [0.125][11.0], [0.25][11.0], [1.0][11.0], [1.0][11.0], [2.0][11.0], [2.0][11.0], [-0.6666666666666667][12.0], [-0.6666666666666667][12.0], [-0.16666666666666666][12.0], [-0.0][12.0], [-0.0][12.0], [0.25][12.0], [0.25][12.0], [0.25][12.0], [0.5][12.0], [0.6666666666666667][12.0], [0.8333333333333333][12.0], [1.0][12.0], [1.0][12.0], [1.1666666666666667][12.0], [1.25][12.0], [1.25][12.0], [1.25][12.0], [1.5][12.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.3333333333333333][13.0], [-0.3333333333333333][13.0], [-0.3333333333333333][13.0]]", 40
280, 0.529241421, [[1.2916666666666665][9.0]], "[[1.2916666666666665][9.0], [0.16666666666666652][10.0], [0.2222222222222222][10.0], [0.625][10.0], [1.1666666666666665][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.5][10.0], [1.5][10.0], [2.0][10.0], [3.0][10.0], [3.75][10.0], [-0.5][11.0], [-0.4444444444444444][11.0], [-0.2222222222222222][11.0], [-0.16666666666666666][11.0], [-0.16666666666666666][11.0], [-0.0][11.0], [-0.0][11.0], [0.125][11.0], [0.125][11.0], [0.16666666666666666][11.0], [0.25][11.0], [1.0][11.0], [1.0][11.0], [1.0][11.0], [1.0][11.0], [2.0][11.0], [2.0][11.0], [2.0][11.0], [-0.6666666666666667][12.0], [-0.6666666666666667][12.0], [-0.3333333333333333][12.0], [-0.16666666666666666][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [0.25][12.0], [0.25][12.0]]", 40
320, 0.538491377, [[3.166666666666667][8.0]], "[[3.166666666666667][8.0], [0.041666666666666685][9.0], [0.3333333333333333][9.0], [0.625][9.0], [1.0833333333333333][9.0], [1.2916666666666665][9.0], [2.75][9.0], [3.25][9.0], [3.8333333333333335][9.0], [-0.8333333333333334][10.0], [-0.5][10.0], [-0.25][10.0], [-0.0][10.0], [0.1111111111111111][10.0], [0.16666666666666652][10.0], [0.16666666666666674][10.0], [0.2222222222222222][10.0], [0.49999999999999994][10.0], [0.625][10.0], [1.0416666666666665][10.0], [1.1666666666666665][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.5][10.0], [1.5][10.0], [1.5][10.0], [1.75][10.0], [1.8333333333333335][10.0], [2.0][10.0], [2.4999999999999996][10.0], [3.0][10.0], [3.75][10.0], [-0.5][11.0], [-0.4444444444444444][11.0], [-0.4444444444444444][11.0], [-0.33333333333333337][11.0], [-0.2222222222222222][11.0], [-0.16666666666666666][11.0]]", 40
360, 0.5476250930000001, [[1.25][7.0]], "[[1.25][7.0], [1.6666666666666667][8.0], [3.166666666666667][8.0], [-0.08333333333333331][9.0], [-0.0][9.0], [0.041666666666666685][9.0], [0.3333333333333333][9.0], [0.625][9.0], [1.0833333333333333][9.0], [1.2916666666666665][9.0], [1.2916666666666665][9.0], [1.8888888888888886][9.0], [2.2916666666666665][9.0], [2.75][9.0], [3.0][9.0], [3.25][9.0], [3.8333333333333335][9.0], [-0.8333333333333334][10.0], [-0.8333333333333334][10.0], [-0.5][10.0], [-0.25][10.0], [-0.0][10.0], [0.1111111111111111][10.0], [0.16666666666666652][10.0], [0.16666666666666669][10.0], [0.16666666666666674][10.0], [0.2222222222222222][10.0], [0.49999999999999994][10.0], [0.5][10.0], [0.625][10.0], [1.0416666666666665][10.0], [1.0416666666666665][10.0], [1.1666666666666665][10.0], [1.1666666666666667][10.0], [1.1666666666666667][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.2499999999999998][10.0], [1.3333333333333333][10.0]]", 40
400, 0.557705065, [[1.25][7.0]], "[[1.25][7.0], [2.833333333333333][7.0], [3.3888888888888884][7.0], [-0.20833333333333331][8.0], [-0.04166666666666663][8.0], [1.1666666666666665][8.0], [1.375][8.0], [1.6249999999999998][8.0], [1.6666666666666667][8.0], [3.166666666666667][8.0], [3.166666666666667][8.0], [-0.08333333333333331][9.0], [-0.0][9.0], [0.041666666666666685][9.0], [0.3333333333333333][9.0], [0.625][9.0], [0.8333333333333334][9.0], [0.8888888888888887][9.0], [1.0833333333333333][9.0], [1.2916666666666665][9.0], [1.2916666666666665][9.0], [1.8888888888888886][9.0], [1.8888888888888886][9.0], [2.0][9.0], [2.2916666666666665][9.0], [2.75][9.0], [3.0][9.0], [3.25][9.0], [3.8333333333333335][9.0], [-0.8333333333333334][10.0], [-0.8333333333333334][10.0], [-0.5][10.0], [-0.25][10.0], [-0.0][10.0], [0.1111111111111111][10.0], [0.16666666666666652][10.0], [0.16666666666666669][10.0], [0.16666666666666674][10.0], [0.2222222222222222][10.0], [0.49999999999999994][10.0]]", 40
