NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.49828743500000006, [[-0.0][15.0]], "[[-0.0][16.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][16.0], [-0.0][15.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][16.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][17.0], [-0.0][16.0], [-0.0][17.0], [-0.0][18.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][16.0], [-0.0][16.0], [-0.0][17.0]]", 40
80, 0.5052752850000001, [[-0.6666666666666666][14.0]], "[[-0.6666666666666666][14.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-1.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [1.0][16.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0]]", 40
120, 0.5101147930000001, [[-0.75][12.0]], "[[-0.75][12.0], [-0.5][13.0], [-0.0][13.0], [-1.0][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-1.0][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [0.5][15.0], [-1.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0]]", 40
160, 0.515282667, [[-0.75][12.0]], "[[-0.75][12.0], [-0.3333333333333333][12.0], [0.5][12.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [-0.0][13.0], [-1.0][14.0], [-1.0][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [1.0][14.0], [-1.0][15.0], [-0.5][15.0], [-0.16666666666666666][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0]]", 40
200, 0.5203100070000001, [[-1.3333333333333333][11.0]], "[[-1.3333333333333333][11.0], [-0.16666666666666666][11.0], [-1.0][12.0], [-0.75][12.0], [-0.75][12.0], [-0.6666666666666666][12.0], [-0.5][12.0], [-0.375][12.0], [-0.3333333333333333][12.0], [-0.0][12.0], [0.5][12.0], [-1.0][13.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [-0.0][13.0], [-0.0][13.0], [0.6666666666666667][13.0], [-1.0][14.0], [-1.0][14.0], [-1.0][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0]]", 40
240, 0.525950461, [[-0.16666666666666666][10.0]], "[[-0.16666666666666666][10.0], [-1.3333333333333333][11.0], [-1.0][11.0], [-0.8][11.0], [-0.6666666666666667][11.0], [-0.5][11.0], [-0.16666666666666666][11.0], [-0.16666666666666666][11.0], [0.125][11.0], [0.5][11.0], [0.6666666666666666][11.0], [-1.6666666666666665][12.0], [-1.0][12.0], [-0.75][12.0], [-0.75][12.0], [-0.75][12.0], [-0.6666666666666666][12.0], [-0.5][12.0], [-0.5][12.0], [-0.5][12.0], [-0.375][12.0], [-0.33333333333333337][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.25][12.0], [-0.0][12.0], [0.5][12.0], [0.6666666666666667][12.0], [1.0][12.0], [-1.0][13.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0]]", 40
280, 0.532245345, [[0.8][9.0]], "[[0.8][9.0], [-1.8333333333333333][10.0], [-1.2499999999999998][10.0], [-0.33333333333333337][10.0], [-0.30000000000000004][10.0], [-0.16666666666666666][10.0], [-0.0][10.0], [-1.3333333333333333][11.0], [-1.0][11.0], [-1.0][11.0], [-0.8][11.0], [-0.6666666666666667][11.0], [-0.6666666666666667][11.0], [-0.5][11.0], [-0.5][11.0], [-0.5][11.0], [-0.3333333333333333][11.0], [-0.16666666666666666][11.0], [-0.16666666666666666][11.0], [-0.125][11.0], [0.125][11.0], [0.125][11.0], [0.16666666666666669][11.0], [0.25][11.0], [0.5][11.0], [0.6666666666666666][11.0], [0.6666666666666666][11.0], [-1.6666666666666665][12.0], [-1.6666666666666665][12.0], [-1.0][12.0], [-0.75][12.0], [-0.75][12.0], [-0.75][12.0], [-0.6666666666666666][12.0], [-0.6666666666666666][12.0], [-0.6666666666666666][12.0], [-0.5][12.0], [-0.5][12.0], [-0.5][12.0], [-0.375][12.0]]", 40
320, 0.5431596900000001, [[-2.333333333333333][9.0]], "[[-2.333333333333333][9.0], [-1.8333333333333333][9.0], [0.08333333333333348][9.0], [0.24999999999999994][9.0], [0.6666666666666667][9.0], [0.8][9.0], [-1.8333333333333333][10.0], [-1.2499999999999998][10.0], [-1.2499999999999998][10.0], [-0.33333333333333337][10.0], [-0.30000000000000004][10.0], [-0.16666666666666666][10.0], [-0.0][10.0], [-0.0][10.0], [0.33333333333333326][10.0], [0.9999999999999999][10.0], [-1.3333333333333333][11.0], [-1.3333333333333333][11.0], [-1.1666666666666665][11.0], [-1.0][11.0], [-1.0][11.0], [-0.8][11.0], [-0.8][11.0], [-0.6666666666666667][11.0], [-0.6666666666666667][11.0], [-0.6666666666666667][11.0], [-0.6666666666666666][11.0], [-0.5][11.0], [-0.5][11.0], [-0.5][11.0], [-0.5][11.0], [-0.3333333333333333][11.0], [-0.16666666666666666][11.0], [-0.16666666666666666][11.0], [-0.16666666666666666][11.0], [-0.125][11.0], [-0.0][11.0], [0.125][11.0], [0.125][11.0], [0.125][11.0]]", 40
360, 0.5533088500000001, [[-0.75][8.0]], "[[-0.75][8.0], [-2.333333333333333][9.0], [-1.8333333333333333][9.0], [-0.33333333333333337][9.0], [-0.125][9.0], [-0.0][9.0], [0.08333333333333348][9.0], [0.16666666666666674][9.0], [0.16666666666666674][9.0], [0.24999999999999994][9.0], [0.6666666666666667][9.0], [0.75][9.0], [0.8][9.0], [0.8][9.0], [0.8][9.0], [0.8333333333333333][9.0], [1.3333333333333335][9.0], [2.25][9.0], [-1.8333333333333333][10.0], [-1.5][10.0], [-1.2499999999999998][10.0], [-1.2499999999999998][10.0], [-1.0][10.0], [-0.8333333333333333][10.0], [-0.8333333333333333][10.0], [-0.6666666666666667][10.0], [-0.6][10.0], [-0.4999999999999999][10.0], [-0.33333333333333337][10.0], [-0.30000000000000004][10.0], [-0.16666666666666666][10.0], [-0.16666666666666666][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [0.33333333333333326][10.0], [0.4][10.0], [0.75][10.0], [0.9999999999999999][10.0]]", 40
400, 0.563233832, [[5.75][7.0]], "[[5.75][7.0], [-1.0][8.0], [-1.0][8.0], [-0.75][8.0], [-0.75][8.0], [1.0][8.0], [1.25][8.0], [1.5][8.0], [-2.333333333333333][9.0], [-1.8333333333333333][9.0], [-1.8333333333333333][9.0], [-1.25][9.0], [-1.0][9.0], [-0.33333333333333337][9.0], [-0.33333333333333337][9.0], [-0.125][9.0], [-0.0][9.0], [-0.0][9.0], [0.08333333333333348][9.0], [0.08333333333333348][9.0], [0.16666666666666674][9.0], [0.16666666666666674][9.0], [0.24999999999999994][9.0], [0.24999999999999994][9.0], [0.24999999999999994][9.0], [0.6666666666666667][9.0], [0.75][9.0], [0.8][9.0], [0.8][9.0], [0.8][9.0], [0.8][9.0], [0.833333333333333][9.0], [0.8333333333333333][9.0], [1.3333333333333335][9.0], [1.8333333333333337][9.0], [2.25][9.0], [3.0][9.0], [-1.8333333333333333][10.0], [-1.5][10.0], [-1.4999999999999998][10.0]]", 40
