NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 0.459974307, [[-0.0][15.0]], "[[-1.0][16.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][17.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][16.0], [-0.0][17.0], [-0.0][16.0], [-0.0][17.0], [-0.0][16.0], [-0.0][18.0], [-1.0][16.0], [-0.0][18.0], [-0.0][16.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][18.0], [-0.0][16.0], [-0.0][18.0], [-0.0][15.0], [-0.0][17.0], [-0.0][17.0], [-0.0][16.0], [-0.0][17.0], [-0.0][18.0], [-0.0][16.0], [-0.0][17.0], [-0.0][17.0], [-0.0][15.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-1.0][16.0], [-0.0][18.0], [-0.0][16.0]]", 40
80, 0.46668757600000005, [[-1.0][14.0]], "[[-1.0][14.0], [-0.6666666666666666][14.0], [-0.0][14.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [1.0][16.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0], [-0.0][17.0]]", 40
120, 0.47817391600000003, [[-0.6666666666666666][13.0]], "[[-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.0][13.0], [-1.0][14.0], [-0.6666666666666666][14.0], [-0.5][14.0], [-0.3333333333333333][14.0], [-0.0][14.0], [-0.0][14.0], [0.5][14.0], [-1.0][15.0], [-1.0][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [1.0][15.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-1.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0], [-0.0][16.0]]", 40
160, 0.48577037900000003, [[-0.0][11.0]], "[[-0.0][11.0], [-0.5][12.0], [-0.5][12.0], [-0.3333333333333333][12.0], [-0.0][12.0], [-0.0][12.0], [0.8333333333333334][12.0], [1.0][12.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [1.0][13.0], [-1.0][14.0], [-1.0][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.5][14.0], [-0.3333333333333333][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [0.5][14.0], [1.0][14.0], [-1.0][15.0], [-1.0][15.0], [-1.0][15.0], [-1.0][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0]]", 40
200, 0.49896494, [[-0.0][10.0]], "[[-0.0][10.0], [-0.5][11.0], [-0.3333333333333333][11.0], [-0.0][11.0], [1.5][11.0], [-0.75][12.0], [-0.6666666666666666][12.0], [-0.5][12.0], [-0.5][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [0.8333333333333334][12.0], [1.0][12.0], [-1.5][13.0], [-0.6666666666666666][13.0], [-0.6666666666666666][13.0], [-0.5][13.0], [-0.5][13.0], [-0.5][13.0], [-0.3333333333333333][13.0], [-0.0][13.0], [-0.0][13.0], [1.0][13.0], [1.0][13.0], [-1.0][14.0], [-1.0][14.0], [-0.6666666666666666][14.0], [-0.6666666666666666][14.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.5][14.0], [-0.3333333333333333][14.0], [-0.3333333333333333][14.0], [-0.0][14.0]]", 40
240, 0.5079358070000001, [[-0.3333333333333333][10.0]], "[[-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.0][10.0], [-0.0][10.0], [0.6666666666666666][10.0], [1.25][10.0], [-0.5][11.0], [-0.3333333333333333][11.0], [-0.0][11.0], [-0.0][11.0], [0.25][11.0], [1.0][11.0], [1.0][11.0], [1.5][11.0], [1.5][11.0], [-1.6666666666666665][12.0], [-0.75][12.0], [-0.6666666666666666][12.0], [-0.6666666666666666][12.0], [-0.5][12.0], [-0.5][12.0], [-0.5][12.0], [-0.5][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.3333333333333333][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [0.8333333333333334][12.0], [1.0][12.0], [1.0][12.0], [1.25][12.0], [-1.5][13.0], [-1.5][13.0], [-1.5][13.0]]", 40
280, 0.523594506, [[-0.0][8.0]], "[[-0.0][8.0], [-0.75][9.0], [0.4444444444444444][9.0], [3.0][9.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [0.16666666666666652][10.0], [0.25][10.0], [0.33333333333333326][10.0], [0.6666666666666666][10.0], [1.0][10.0], [1.0][10.0], [1.25][10.0], [2.25][10.0], [-0.75][11.0], [-0.6666666666666666][11.0], [-0.5][11.0], [-0.3333333333333333][11.0], [-0.16666666666666669][11.0], [-0.0][11.0], [-0.0][11.0], [-0.0][11.0], [0.25][11.0], [0.25][11.0], [1.0][11.0], [1.0][11.0], [1.5][11.0], [1.5][11.0], [1.5][11.0], [1.5][11.0], [-1.6666666666666665][12.0], [-0.75][12.0], [-0.6666666666666666][12.0], [-0.6666666666666666][12.0]]", 40
320, 0.5338628440000001, [[-0.0][8.0]], "[[-0.0][8.0], [-0.0][8.0], [1.25][8.0], [1.5][8.0], [2.1666666666666665][8.0], [-0.75][9.0], [-0.75][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.0][9.0], [0.25][9.0], [0.25][9.0], [0.25][9.0], [0.4444444444444444][9.0], [1.75][9.0], [1.9999999999999998][9.0], [3.0][9.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [0.16666666666666652][10.0], [0.25][10.0], [0.2777777777777777][10.0], [0.33333333333333326][10.0], [0.5][10.0], [0.6666666666666666][10.0], [0.75][10.0], [0.75][10.0], [1.0][10.0], [1.0][10.0], [1.25][10.0], [1.75][10.0], [2.25][10.0], [-1.5][11.0]]", 40
360, 0.543925831, [[1.75][7.0]], "[[1.75][7.0], [-0.0][8.0], [-0.0][8.0], [0.75][8.0], [1.25][8.0], [1.25][8.0], [1.25][8.0], [1.5][8.0], [1.5833333333333335][8.0], [2.1666666666666665][8.0], [-1.3333333333333333][9.0], [-0.75][9.0], [-0.75][9.0], [-0.375][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.16666666666666652][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [0.25][9.0], [0.25][9.0], [0.25][9.0], [0.4444444444444444][9.0], [1.75][9.0], [1.9999999999999998][9.0], [2.0][9.0], [3.0][9.0], [-0.6666666666666666][10.0], [-0.5555555555555556][10.0], [-0.375][10.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.3333333333333333][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0], [-0.0][10.0]]", 40
400, 0.554354847, [[-0.16666666666666652][7.0]], "[[-0.16666666666666652][7.0], [1.111111111111111][7.0], [1.3333333333333337][7.0], [1.75][7.0], [2.25][7.0], [3.083333333333333][7.0], [-0.9583333333333333][8.0], [-0.0][8.0], [-0.0][8.0], [0.75][8.0], [0.8333333333333333][8.0], [0.8333333333333335][8.0], [1.25][8.0], [1.25][8.0], [1.25][8.0], [1.5][8.0], [1.5][8.0], [1.5833333333333335][8.0], [1.8333333333333335][8.0], [2.1666666666666665][8.0], [2.1666666666666665][8.0], [2.25][8.0], [2.75][8.0], [-1.3333333333333333][9.0], [-0.75][9.0], [-0.75][9.0], [-0.5][9.0], [-0.375][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.3333333333333333][9.0], [-0.16666666666666652][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [-0.0][9.0], [0.25][9.0], [0.25][9.0]]", 40
