NFE, Elapsed Time, Approximation Set, Population, Population Size
40, 1.9949704730000002, [[1.0][13.0]], "[[1.0][16.0], [-0.0][16.0], [-0.0][15.0], [1.0][15.0], [-0.0][16.0], [-0.0][16.0], [-0.0][15.0], [1.0][13.0], [-0.0][16.0], [-0.5][14.0], [-0.0][16.0], [-0.0][15.0], [-0.0][18.0], [-0.0][16.0], [-1.0][15.0], [-0.0][16.0], [-0.0][16.0], [-0.0][17.0], [1.0][14.0], [-0.0][17.0], [-0.0][15.0], [-0.0][16.0], [-1.0][15.0], [-0.0][16.0], [0.5][14.0], [-0.0][18.0], [-0.0][17.0], [0.5][15.0], [-1.0][14.0], [0.5][14.0], [0.5][15.0], [-0.0][17.0], [1.0][14.0], [-1.0][15.0], [-0.0][18.0], [-0.0][17.0], [1.0][16.0], [-0.0][16.0], [-1.0][15.0], [-0.0][16.0]]", 40
80, 2.127686177, [[0.25][12.0]], "[[0.25][12.0], [-0.3333333333333333][13.0], [-0.16666666666666669][13.0], [-0.0][13.0], [-0.0][13.0], [-0.0][13.0], [0.5][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [-1.0][14.0], [-1.0][14.0], [-0.5][14.0], [-0.5][14.0], [-0.16666666666666666][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [-0.0][14.0], [0.5][14.0], [0.5][14.0], [0.5][14.0], [1.0][14.0], [1.0][14.0], [1.5][14.0], [1.5][14.0], [-1.0][15.0], [-1.0][15.0], [-1.0][15.0], [-1.0][15.0], [-1.0][15.0], [-0.5][15.0], [-0.0][15.0], [-0.0][15.0], [-0.0][15.0]]", 40
120, 2.2236379210000004, [[2.5][10.0]], "[[2.5][10.0], [-0.5][11.0], [-0.27777777777777785][11.0], [0.25][11.0], [1.0][11.0], [2.0][11.0], [2.0][11.0], [2.5][11.0], [-1.3333333333333333][12.0], [0.25][12.0], [0.25][12.0], [0.6666666666666667][12.0], [1.0][12.0], [2.0][12.0], [3.0][12.0], [-0.5833333333333334][13.0], [-0.3333333333333333][13.0], [-0.25][13.0], [-0.16666666666666669][13.0], [-0.0][13.0], [-0.0][13.0], [-0.0][13.0], [-0.0][13.0], [-0.0][13.0], [-0.0][13.0], [0.5][13.0], [0.5][13.0], [0.5][13.0], [0.6666666666666666][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [1.0][13.0], [2.0][13.0], [2.0][13.0], [-1.0][14.0], [-1.0][14.0]]", 40
160, 2.355357215, [[5.0][8.0]], "[[5.0][8.0], [1.1666666666666665][9.0], [3.5][9.0], [-0.3333333333333333][10.0], [-0.0][10.0], [0.5][10.0], [0.8333333333333335][10.0], [1.0][10.0], [1.25][10.0], [2.0][10.0], [2.0][10.0], [2.5][10.0], [3.0][10.0], [3.0][10.0], [5.0][10.0], [-1.0][11.0], [-0.5][11.0], [-0.27777777777777785][11.0], [0.16666666666666663][11.0], [0.25][11.0], [1.0][11.0], [2.0][11.0], [2.0][11.0], [2.5][11.0], [3.0][11.0], [3.0][11.0], [-1.3333333333333333][12.0], [-1.0][12.0], [-0.75][12.0], [-0.0][12.0], [-0.0][12.0], [-0.0][12.0], [0.25][12.0], [0.25][12.0], [0.3333333333333333][12.0], [0.4999999999999999][12.0], [0.6666666666666667][12.0], [1.0][12.0], [1.0][12.0], [1.0][12.0]]", 40
200, 2.46952317, [[4.0][7.0]], "[[4.0][7.0], [6.5][7.0], [3.0][8.0], [4.0][8.0], [5.0][8.0], [1.0][9.0], [1.1666666666666665][9.0], [1.1666666666666665][9.0], [1.1666666666666667][9.0], [1.25][9.0], [1.722222222222222][9.0], [2.25][9.0], [2.5][9.0], [3.5][9.0], [5.0][9.0], [-0.3888888888888889][10.0], [-0.3333333333333333][10.0], [-0.0][10.0], [0.5][10.0], [0.8333333333333335][10.0], [1.0][10.0], [1.0][10.0], [1.0][10.0], [1.0][10.0], [1.25][10.0], [1.3333333333333337][10.0], [2.0][10.0], [2.0][10.0], [2.0][10.0], [2.0][10.0], [2.0][10.0], [2.5][10.0], [2.5][10.0], [2.5][10.0], [3.0][10.0], [3.0][10.0], [3.0][10.0], [3.0][10.0], [3.0][10.0], [3.0][10.0]]", 40
240, 2.565503978, [[4.0][5.0]], "[[4.0][5.0], [5.0][6.0], [7.25][6.0], [4.0][7.0], [5.0][7.0], [6.5][7.0], [7.0][7.0], [0.5][8.0], [1.6666666666666665][8.0], [2.0][8.0], [2.25][8.0], [3.0][8.0], [3.0][8.0], [4.0][8.0], [4.0][8.0], [5.0][8.0], [5.0][8.0], [0.5][9.0], [1.0][9.0], [1.1666666666666665][9.0], [1.1666666666666665][9.0], [1.1666666666666667][9.0], [1.25][9.0], [1.722222222222222][9.0], [2.1666666666666665][9.0], [2.25][9.0], [2.5][9.0], [3.0][9.0], [3.333333333333334][9.0], [3.5][9.0], [3.5][9.0], [4.0][9.0], [4.0][9.0], [4.0][9.0], [4.0][9.0], [5.0][9.0], [5.0][9.0], [-0.7][10.0], [-0.3888888888888889][10.0], [-0.3333333333333333][10.0]]", 40
280, 2.673275777, [[3.5][5.0]], "[[3.5][5.0], [4.0][5.0], [8.5][5.0], [3.888888888888889][6.0], [4.5][6.0], [5.0][6.0], [5.833333333333334][6.0], [6.0][6.0], [6.0][6.0], [7.0][6.0], [7.25][6.0], [1.1666666666666665][7.0], [3.25][7.0], [4.0][7.0], [4.0][7.0], [4.5][7.0], [5.0][7.0], [5.0][7.0], [5.0][7.0], [5.0][7.0], [5.0][7.0], [6.0][7.0], [6.5][7.0], [7.0][7.0], [0.5][8.0], [1.6666666666666665][8.0], [2.0][8.0], [2.0][8.0], [2.0][8.0], [2.25][8.0], [3.0][8.0], [3.0][8.0], [3.5][8.0], [4.0][8.0], [4.0][8.0], [4.75][8.0], [5.0][8.0], [5.0][8.0], [0.33333333333333326][9.0], [0.5][9.0]]", 40
320, 2.797126843, [[6.0][4.0]], "[[6.0][4.0], [6.5][4.0], [3.166666666666666][5.0], [3.5][5.0], [4.0][5.0], [5.25][5.0], [5.916666666666667][5.0], [6.0][5.0], [6.0][5.0], [6.0][5.0], [7.75][5.0], [8.0][5.0], [8.5][5.0], [3.888888888888889][6.0], [4.0][6.0], [4.0][6.0], [4.5][6.0], [4.666666666666666][6.0], [5.0][6.0], [5.0][6.0], [5.5][6.0], [5.833333333333334][6.0], [6.0][6.0], [6.0][6.0], [7.0][6.0], [7.0][6.0], [7.25][6.0], [9.75][6.0], [1.1666666666666665][7.0], [1.833333333333333][7.0], [3.25][7.0], [4.0][7.0], [4.0][7.0], [4.0][7.0], [4.5][7.0], [5.0][7.0], [5.0][7.0], [5.0][7.0], [5.0][7.0], [5.0][7.0]]", 40
360, 2.933760924, [[10.0][2.0]], "[[10.0][2.0], [6.5][3.0], [9.5][3.0], [4.666666666666667][4.0], [4.8888888888888875][4.0], [5.5][4.0], [5.75][4.0], [6.0][4.0], [6.5][4.0], [7.0][4.0], [8.75][4.0], [3.166666666666666][5.0], [3.5][5.0], [4.0][5.0], [4.0][5.0], [5.0][5.0], [5.0][5.0], [5.0][5.0], [5.25][5.0], [5.5][5.0], [5.5][5.0], [5.916666666666667][5.0], [6.0][5.0], [6.0][5.0], [6.0][5.0], [6.0][5.0], [6.5][5.0], [6.999999999999999][5.0], [7.0][5.0], [7.0][5.0], [7.0][5.0], [7.75][5.0], [8.0][5.0], [8.5][5.0], [1.4583333333333333][6.0], [3.0][6.0], [3.5][6.0], [3.888888888888889][6.0], [4.0][6.0], [4.0][6.0]]", 40
400, 3.088079193, [[9.333333333333334][0.0]], "[[9.333333333333334][0.0], [5.333333333333334][1.0], [8.0][1.0], [12.0][1.0], [13.0][1.0], [14.0][1.0], [6.833333333333334][2.0], [7.75][2.0], [8.583333333333332][2.0], [10.0][2.0], [11.0][2.0], [2.9722222222222223][3.0], [6.5][3.0], [6.5][3.0], [7.5][3.0], [9.0][3.0], [9.5][3.0], [4.25][4.0], [4.666666666666667][4.0], [4.75][4.0], [4.8888888888888875][4.0], [5.0555555555555545][4.0], [5.5][4.0], [5.5][4.0], [5.75][4.0], [5.75][4.0], [6.0][4.0], [6.5][4.0], [6.5][4.0], [7.0][4.0], [7.0][4.0], [8.75][4.0], [9.25][4.0], [9.5][4.0], [9.75][4.0], [3.166666666666666][5.0], [3.5][5.0], [3.5][5.0], [3.666666666666666][5.0], [4.0][5.0]]", 40
